ParticipantID,Session-number,BlockID,time-stamp,x,z
00,1,3,207.274,0,0
00,1,3,207.3861,0,0
00,1,3,207.4979,0,0
00,1,3,207.6095,0,0
00,1,3,207.7212,0,0
00,1,3,207.8327,0,0
00,1,3,207.9445,0,0
00,1,3,208.0561,0,0
00,1,3,208.1679,0,0
00,1,3,208.2797,0,0
00,1,3,208.3916,0,0
00,1,3,208.5034,0,0
00,1,3,208.6147,0,0
00,1,3,208.7262,0,0
00,1,3,208.8379,0,0
00,1,3,208.9497,0,0
00,1,3,209.0616,0,0
00,1,3,209.1733,0,-0.144856
00,1,3,209.285,0,-0.6836171
00,1,3,209.3967,0,-1.239171
00,1,3,209.5084,0.04001856,-1.79322
00,1,3,209.6202,0.2624903,-2.305399
00,1,3,209.7316,0.5811334,-2.754718
00,1,3,209.8432,0.9374251,-3.172106
00,1,3,209.9551,1.29614,-3.586669
00,1,3,210.0669,1.686404,-4.045893
00,1,3,210.1786,2.031675,-4.469467
00,1,3,210.2902,2.376676,-4.893699
00,1,3,210.4025,2.716593,-5.320676
00,1,3,210.5138,3.008813,-5.79401
00,1,3,210.6254,3.234635,-6.311397
00,1,3,210.7371,3.391567,-6.866951
00,1,3,210.8486,3.508949,-7.422504
00,1,3,210.9612,3.622703,-7.978057
00,1,3,211.0721,3.726251,-8.533611
00,1,3,211.184,3.738518,-9.089165
00,1,3,211.2959,3.738518,-9.644718
00,1,3,211.4075,3.738518,-10.20027
00,1,3,211.519,3.738518,-10.75583
00,1,3,211.6308,3.738518,-11.31138
00,1,3,211.7423,3.738518,-11.59711
00,1,3,211.8541,3.738518,-11.59711
00,1,3,211.9661,3.738518,-11.59711
00,1,3,212.0777,3.566917,-11.52091
00,1,3,212.1892,3.086993,-11.23743
00,1,3,212.301,2.619623,-10.95949
00,1,3,212.4126,2.322866,-10.79496
00,1,3,212.5241,2.322866,-10.79496
00,1,3,212.636,2.322866,-10.79496
00,1,3,212.748,2.322866,-10.79496
00,1,3,212.8595,2.322866,-10.79496
00,1,3,212.971,2.322866,-10.79496
00,1,3,213.083,2.492876,-10.76248
00,1,3,213.1945,2.492876,-10.76248
00,1,3,213.3063,2.492876,-10.76248
00,1,3,213.418,2.492876,-10.76248
00,1,3,213.5297,2.492876,-10.76248
00,1,3,213.6413,2.492876,-10.76248
00,1,3,213.7528,2.49307,-10.76248
00,1,3,213.8646,2.503709,-10.76248
00,1,3,213.9763,2.503709,-10.76248
00,1,3,214.0879,2.503709,-10.76248
00,1,3,214.1998,2.727212,-10.76248
00,1,3,214.3116,2.893878,-10.76248
00,1,3,214.4231,2.893878,-10.76248
00,1,3,214.535,2.893878,-10.76248
00,1,3,214.6467,2.893878,-10.76248
00,1,3,214.7584,2.893878,-10.76248
00,1,3,214.8701,2.466417,-10.76248
00,1,3,214.9818,2.466417,-10.76248
00,1,3,215.0935,2.466417,-10.76248
00,1,3,215.205,2.466417,-10.76248
00,1,3,215.3168,2.466417,-10.76248
00,1,3,215.4286,2.466417,-10.76248
00,1,3,215.5402,2.069541,-10.76248
00,1,3,215.6521,1.888516,-10.75696
00,1,3,215.7637,1.888516,-10.75696
00,1,3,215.8753,1.888516,-10.75696
00,1,3,215.9871,1.888516,-10.73317
00,1,3,216.0989,1.888516,-10.27394
00,1,3,216.2106,1.888516,-10.27394
00,1,3,216.3221,1.888516,-10.27394
00,1,3,216.434,1.888516,-10.27394
00,1,3,216.5457,1.888516,-10.27394
00,1,3,216.6574,1.888516,-10.27394
00,1,3,216.769,1.888516,-10.27394
00,1,3,216.8806,1.888516,-10.27394
00,1,3,216.9923,1.888516,-10.27394
00,1,3,217.1039,1.888516,-10.27394
00,1,3,217.2159,1.888516,-10.27394
00,1,3,217.3275,1.888516,-10.27394
00,1,3,217.4391,1.888516,-10.27394
00,1,3,217.5509,1.888516,-10.27394
00,1,3,217.6628,1.888516,-10.27394
00,1,3,217.7742,1.888516,-10.27394
00,1,3,217.886,1.888516,-10.27394
00,1,3,217.9979,1.888516,-10.27394
00,1,3,218.1095,1.888516,-10.27394
00,1,3,218.2213,1.888516,-10.27394
00,1,3,218.3328,1.888516,-10.27394
00,1,3,218.4445,1.888516,-10.27394
00,1,3,218.5562,1.888516,-10.27394
00,1,3,218.6684,1.910014,-10.26073
00,1,3,218.7798,2.152071,-9.987278
00,1,3,218.8913,2.418618,-9.501867
00,1,3,219.003,2.559871,-8.950857
00,1,3,219.115,2.563279,-8.395304
00,1,3,219.2266,2.563279,-7.83975
00,1,3,219.3382,2.561964,-7.325059
00,1,3,219.4499,2.561964,-7.325059
00,1,3,219.5617,2.561964,-7.325059
00,1,3,219.6732,2.561964,-7.504047
00,1,3,219.785,2.561964,-7.665307
00,1,3,219.8969,2.561964,-7.665307
00,1,3,220.0083,2.561964,-7.665307
00,1,3,220.1201,2.561964,-7.665307
00,1,3,220.2321,2.561964,-7.665307
00,1,3,220.3431,2.561964,-7.665307
00,1,3,220.4548,2.561964,-7.665307
00,1,3,220.5666,2.561964,-7.665307
00,1,3,220.6791,2.561964,-7.665307
00,1,3,220.7901,2.561964,-7.665307
00,1,3,220.902,2.561964,-7.665307
00,1,3,221.014,2.450927,-7.665307
00,1,3,221.1252,2.365961,-7.665307
00,1,3,221.2372,2.365961,-7.665307
00,1,3,221.349,2.365961,-7.665307
00,1,3,221.4605,2.365961,-7.665307
00,1,3,221.5722,2.490457,-7.665307
00,1,3,221.6839,2.490457,-7.665307
00,1,3,405.1774,0,0
00,1,3,405.2892,0,0
00,1,3,405.4012,0,0
00,1,3,405.5124,0,0
00,1,3,405.6243,0,0
00,1,3,405.7357,0,0
00,1,3,405.8474,0,0
00,1,3,405.9592,0,0
00,1,3,406.0706,0,0
00,1,3,406.1832,0,0
00,1,3,406.2949,0,0
00,1,3,406.4064,0,0
00,1,3,406.5172,0,0
00,1,3,406.629,0,0
00,1,3,406.7407,0,0
00,1,3,406.8526,0,0
00,1,3,406.9646,0,0
00,1,3,407.0763,0,0
00,1,3,407.1883,0,0
00,1,3,407.2997,0,0
00,1,3,407.4114,0,0
00,1,3,407.5231,0,0
00,1,3,407.6349,0,0
00,1,3,407.7469,0,0
00,1,3,407.8587,0,0
00,1,3,407.9698,0,0.005744934
00,1,3,408.0815,0,0.04477406
00,1,3,408.1934,0,0.07047224
00,1,3,408.305,0,0.07047224
00,1,3,408.4169,0,0.07047224
00,1,3,408.5288,-0.004381657,0.117094
00,1,3,408.6401,-0.1657724,0.4370856
00,1,3,408.7516,-0.4064403,0.8979769
00,1,3,408.8634,-0.613605,1.410551
00,1,3,408.9752,-0.8141198,1.929078
00,1,3,409.0869,-1.034184,2.425791
00,1,3,409.1986,-1.350654,2.850233
00,1,3,409.3105,-1.722772,3.237482
00,1,3,409.4222,-2.035559,3.671402
00,1,3,409.5338,-2.331192,4.181354
00,1,3,409.6455,-2.598107,4.646046
00,1,3,409.7573,-2.879378,5.096655
00,1,3,409.8687,-3.189514,5.524148
00,1,3,409.9806,-3.557577,5.907767
00,1,3,410.0924,-4.015473,6.184754
00,1,3,410.2042,-4.540161,6.375194
00,1,3,410.3156,-5.069889,6.560788
00,1,3,410.4274,-5.599617,6.746383
00,1,3,410.5388,-6.128615,6.939786
00,1,3,410.6507,-6.654536,7.144428
00,1,3,410.7625,-7.167484,7.365263
00,1,3,410.8743,-7.63947,7.640234
00,1,3,410.9857,-8.058951,7.979052
00,1,3,411.0975,-8.248589,8.489127
00,1,3,411.2093,-8.257438,8.759906
00,1,3,411.321,-8.257438,8.759906
00,1,3,411.4327,-8.257438,8.759906
00,1,3,411.5444,-8.257438,8.759906
00,1,3,411.6563,-8.257438,8.759906
00,1,3,411.7678,-8.349651,8.761677
00,1,3,411.8794,-8.550887,8.877157
00,1,3,411.9911,-8.942657,9.095672
00,1,3,412.1028,-8.9811,9.151482
00,1,3,412.2146,-8.9811,9.151482
00,1,3,412.3266,-8.9811,9.151482
00,1,3,412.4382,-8.9811,9.143071
00,1,3,412.5498,-8.9811,8.870203
00,1,3,412.6616,-8.98156,8.659022
00,1,3,412.7731,-8.98156,8.659022
00,1,3,412.8849,-8.989712,8.659022
00,1,3,412.9965,-9.338659,8.659022
00,1,3,413.1081,-9.338659,8.659022
00,1,3,413.22,-9.338659,8.659022
00,1,3,413.3317,-9.338659,8.659022
00,1,3,413.4433,-9.338659,8.659022
00,1,3,413.5551,-9.338659,8.60261
00,1,3,413.6666,-9.264684,8.296298
00,1,3,413.7784,-9.212234,8.189623
00,1,3,413.8904,-9.432202,8.203312
00,1,3,414.0021,-9.798617,8.34085
00,1,3,414.1136,-10.01507,8.453473
00,1,3,414.2251,-10.01507,8.453473
00,1,3,414.3368,-10.01507,8.453473
00,1,3,414.4487,-10.01711,8.521287
00,1,3,414.5606,-10.04571,8.680926
00,1,3,414.6719,-10.04571,8.680926
00,1,3,414.7841,-10.04571,8.680926
00,1,3,414.8956,-10.04571,8.680926
00,1,3,415.0071,-10.10687,8.697198
00,1,3,415.1187,-10.10687,8.697198
00,1,3,415.2304,-10.10687,8.697198
00,1,3,415.3421,-10.10687,8.697198
00,1,3,415.4538,-10.10687,8.697198
00,1,3,415.566,-10.10687,8.697198
00,1,3,415.6775,-10.10687,8.697198
00,1,3,415.7891,-10.10687,8.697198
00,1,3,415.9008,-10.11726,8.697198
00,1,3,416.0126,-10.13002,8.697198
00,1,3,416.1245,-10.13002,8.697198
00,1,3,416.2358,-10.13002,8.697198
00,1,3,416.3478,-10.13002,8.697198
00,1,3,416.4592,-10.13002,8.697198
00,1,3,416.571,-10.14334,8.697198
00,1,3,416.6826,-10.14334,8.697198
00,1,3,416.7944,-10.14334,8.697198
00,1,3,416.9061,-10.14334,8.697198
00,1,3,417.0179,-10.16953,8.697198
00,1,3,417.1296,-10.16953,8.697198
00,1,3,417.2411,-10.16953,8.697198
00,1,3,417.3531,-10.2604,8.697198
00,1,3,417.4646,-10.2604,8.697198
00,1,3,417.5762,-10.2604,8.697198
00,1,3,417.6883,-10.2604,8.697198
00,1,3,417.7998,-10.2604,8.697198
00,1,3,417.9117,-10.2604,8.697198
00,1,3,418.0232,-10.2604,8.697198
00,1,3,418.1351,-10.2604,8.697198
00,1,3,418.2469,-10.31826,8.697198
00,1,3,418.3585,-10.31826,8.697198
00,1,3,418.4698,-10.31826,8.697198
00,1,3,418.5816,-10.55605,8.697198
00,1,3,418.6938,-10.66585,8.697198
00,1,3,418.8049,-10.66585,8.697198
00,1,3,418.9169,-10.66585,8.697198
00,1,3,419.0284,-10.72317,8.697198
00,1,3,419.1401,-10.72317,8.697198
00,1,3,419.2518,-10.72317,8.697198
00,1,3,419.3634,-10.72317,8.697198
00,1,3,419.4754,-10.72317,8.697198
00,1,3,419.5867,-10.67634,8.75499
00,1,3,419.6985,-10.6373,8.786725
00,1,3,419.8104,-10.6373,8.786725
00,1,3,419.9221,-10.6373,8.786725
00,1,3,420.0338,-10.63604,8.786725
00,1,3,420.1454,-10.63604,8.786725
00,1,3,420.2574,-10.63604,8.786725
00,1,3,420.3688,-10.2881,8.786725
00,1,3,420.481,-10.10965,8.791944
00,1,3,420.5923,-10.10965,8.791944
00,1,3,420.7038,-10.10965,8.886013
00,1,3,420.8156,-10.10965,9.293458
00,1,3,420.9276,-10.10965,9.293458
00,1,3,421.0395,-10.10965,9.293458
00,1,3,421.1509,-10.10965,9.293458
00,1,3,421.2625,-10.10965,9.293458
00,1,3,421.3744,-10.10965,9.293458
00,1,3,421.4861,-10.10965,9.293458
00,1,3,421.5976,-10.10965,9.293458
00,1,3,421.7096,-10.12492,9.303724
00,1,3,421.8211,-10.16784,9.334898
00,1,3,421.9326,-10.16784,9.334898
00,1,3,422.0443,-10.16784,9.334898
00,1,3,422.1563,-10.29539,9.334898
00,1,3,422.2677,-10.29539,9.334898
00,1,3,422.3797,-10.29539,9.334898
00,1,3,422.4913,-10.37101,9.3866
00,1,3,422.6031,-10.4798,9.452287
00,1,3,422.7145,-10.4798,9.452287
00,1,3,422.8263,-10.4798,9.452287
00,1,3,422.9379,-10.46908,9.435101
00,1,3,423.0497,-10.32148,9.370329
00,1,3,423.1613,-10.32148,9.370329
00,1,3,423.2732,-10.32148,9.370329
00,1,3,423.3853,-10.16832,9.256276
00,1,3,423.4965,-10.01015,9.145445
00,1,3,423.6082,-10.01015,9.145445
00,1,3,423.7199,-9.910271,9.145445
00,1,3,423.8319,-9.436307,9.145445
00,1,3,423.9438,-9.436307,9.145445
00,1,3,424.0552,-9.436307,9.145445
00,1,3,424.1671,-9.436307,9.145445
00,1,3,424.2788,-9.233018,9.118222
00,1,3,424.39,-9.233018,9.118222
00,1,3,424.5018,-9.233018,9.118222
00,1,3,424.6136,-9.233018,9.118222
00,1,3,424.7252,-9.233018,9.118222
00,1,3,424.8369,-9.233018,9.118222
00,1,3,424.9489,-9.233018,9.118222
00,1,3,425.0603,-9.264862,9.033116
00,1,3,425.1718,-9.264862,9.033116
00,1,3,425.2835,-9.264862,9.033116
00,1,3,425.3954,-9.517613,9.094722
00,1,3,425.5071,-9.517613,9.094722
00,1,3,425.6189,-9.517613,9.094722
00,1,3,425.7307,-9.517613,9.124683
00,1,3,425.8422,-9.517613,9.124683
00,1,3,425.9538,-9.517613,9.124683
