ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
,,3,1,0.2409222,9,15.6,2.208215,17.25219,359.661
,,3,1,0.3524275,9,15.6,2.210027,17.24033,359.6707
,,3,1,0.4752739,9,15.6,2.208184,17.2484,359.6679
,,3,1,0.5871602,9,15.6,2.202761,17.25579,359.6708
,,3,1,0.6987285,9,15.6,2.206134,17.25757,359.6601
,,3,1,0.8104028,9,15.6,2.218527,17.24764,359.664
,,3,1,0.9320135,9,15.6,2.22157,17.26109,359.6702
,,3,1,1.034277,9,15.6,2.217258,17.25327,359.668
,,3,1,1.145623,9,15.6,2.225948,17.25644,359.6688
,,3,1,1.25913,8.961403,15.61199,2.212398,17.24485,359.6699
,,3,1,1.370033,8.397536,15.6238,2.210673,17.25688,359.6577
,,3,1,1.482666,7.723967,15.47822,2.2367,17.24202,359.6648
,,3,1,1.593887,7.078018,15.30472,2.215678,17.25418,359.6692
,,3,1,1.715704,6.385947,15.0275,2.221752,17.26041,359.6661
,,3,1,1.827545,5.821501,14.69159,2.206049,17.25367,359.6508
,,3,1,1.939629,5.261531,14.34592,2.21801,17.25276,359.6674
,,3,1,2.058555,4.70821,14.00037,2.209904,17.23991,359.6652
,,3,1,2.175544,4.168123,13.66236,2.215237,17.25775,359.6671
,,3,1,2.274498,3.621684,13.32042,2.214529,17.26729,359.6665
,,3,1,2.385907,2.97989,12.91884,2.211616,17.25088,359.6736
,,3,1,2.499829,2.423274,12.58498,2.199827,17.25607,359.6799
,,3,1,2.60927,1.830569,12.31816,2.215901,17.25586,359.6781
,,3,1,2.72104,1.185114,12.13234,2.208476,17.26366,359.6702
,,3,1,2.832936,0.5373158,11.96473,2.222029,17.25577,359.6668
,,3,1,2.95572,-0.1960367,11.7754,2.213687,17.25257,359.6639
,,3,1,3.056168,-1.048273,11.5554,2.210282,17.24678,359.6621
,,3,1,3.16798,-2.012823,11.3079,2.209325,17.25964,359.6682
,,3,1,3.326981,-2.839033,11.35617,2.195511,17.2566,359.666
,,3,1,3.483442,-3.447335,11.54523,2.208071,17.24314,359.6617
,,3,1,3.633018,-4.110255,11.75127,2.20525,17.25448,359.6668
,,3,1,3.784781,-4.735901,11.94695,2.186517,17.24999,359.6544
,,3,1,3.954548,-5.350364,12.04249,2.220938,17.24789,359.6671
,,3,1,4.105552,-5.920481,11.79178,2.202133,17.25444,359.6493
,,3,1,4.255662,-6.433892,11.40315,2.221043,17.25387,359.6629
