ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
,,1,3,0.2305705,18,0,1.237668,77.71249,359.0761
,,1,3,0.3422092,18,0,1.252433,77.70015,359.0763
,,1,3,0.4538534,18,0,1.261754,77.70078,359.0815
,,1,3,0.5655321,18,0,1.248266,77.70648,359.075
,,1,3,0.6772603,18,0,1.24259,77.69501,359.0816
,,1,3,0.7891933,18,0,1.24805,77.69833,359.0771
,,1,3,0.9011691,18,0,1.254162,77.69692,359.0842
,,1,3,1.013921,18,0,1.247104,77.69408,359.0752
,,1,3,1.124416,17.88822,-0.02439414,1.231554,77.6966,359.0781
,,1,3,1.236221,17.46557,-0.1166077,1.2393,77.69389,359.0573
,,1,3,1.347858,17.00845,-0.2163542,1.23834,77.68637,359.0723
,,1,3,1.459801,16.54953,-0.3164448,1.235617,77.69714,359.0694
,,1,3,1.571578,16.08995,-0.4166853,1.239984,77.69763,359.0626
,,1,3,1.683114,15.63355,-0.5162457,1.239184,77.69978,359.0687
,,1,3,1.794783,15.17489,-0.6162859,1.243505,77.69524,359.0691
,,1,3,1.906854,14.79135,-0.5963584,1.240916,77.68639,359.0719
,,1,3,2.018028,14.4913,-0.292419,1.247608,77.68577,359.0742
,,1,3,2.129834,14.29525,0.1452822,1.252203,77.69719,359.0737
,,1,3,2.241896,14.19681,0.6040261,1.242716,77.67539,359.0666
,,1,3,2.35434,14.21968,1.073989,1.256189,77.68185,359.0768
,,1,3,2.465189,14.35928,1.516225,1.246578,77.69108,359.0703
,,1,3,2.576787,14.52725,1.949245,1.245162,77.69516,359.0769
,,1,3,2.68858,14.69659,2.382247,1.25107,77.69263,359.0754
,,1,3,2.80004,14.86561,2.814848,1.255226,77.68292,359.0722
,,1,3,2.912135,15.03248,3.245978,1.254904,77.68078,359.0768
,,1,3,3.023954,15.19727,3.678649,1.242312,77.68823,359.0785
,,1,3,3.135125,15.35135,4.112139,1.241805,77.69616,359.0816
,,1,3,3.246996,15.40625,4.571689,1.231162,77.69962,359.0823
,,1,3,3.358871,15.32105,5.033951,1.235679,77.69274,359.0844
,,1,3,3.470817,15.22103,5.493094,1.251716,77.69588,359.0762
,,1,3,3.581884,15.0813,5.943412,1.238298,77.69267,359.0695
,,1,3,3.693777,14.82544,6.357157,1.244684,77.68948,359.0756
,,1,3,3.80597,14.50605,6.740351,1.249402,77.69491,359.0688
,,1,3,3.917192,14.16152,7.095419,1.24329,77.69472,359.0748
,,1,3,4.02897,13.77947,7.391658,1.270793,77.68461,359.0798
