ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,3,4,-9,15,13.552,269.8951,6.040756
1,3,4,-9,15,13.086,275.9269,4.86236
1,3,4,-9,15,12.88519,278.0949,3.286525
1,3,4,-9,15,11.54422,276.4106,1.300858
1,3,4,-9,15,8.596217,266.0407,359.3229
1,3,4,-9,15,6.037069,247.916,359.0276
1,3,4,-9.016012,15.02432,5.416432,233.5613,359.1936
1,3,4,-9.283938,14.96408,5.492191,223.0557,0.2210075
1,3,4,-10.05534,14.6693,6.737979,202.4176,1.147698
1,3,4,-10.7826,14.22333,8.961879,189.8266,1.265119
1,3,4,-11.51654,13.67054,9.661952,184.0551,0.4761238
1,3,4,-11.78777,12.98644,11.37314,179.4862,0.8447759
1,3,4,-11.76514,12.11391,13.8278,197.5859,3.310244
1,3,4,-12.02815,11.23507,13.34091,213.3008,3.954221
1,3,4,-12.36625,10.58032,12.35173,221.3337,4.80499
1,3,4,-12.74539,10.05359,10.35642,230.3275,6.39079
1,3,4,-13.22598,9.54535,8.740354,236.4621,6.700696
1,3,4,-13.67926,9.139586,8.298834,240.3505,6.522367
1,3,4,-14.15561,8.760499,8.310169,242.9836,6.258992
1,3,4,-14.64013,8.392048,8.639608,243.384,6.208205
1,3,4,-15.14882,7.973347,9.217327,242.8808,6.150405
1,3,4,-15.52759,7.222647,9.148702,242.5598,6.164619
1,3,4,-15.83025,6.407426,8.207273,244.0052,5.821761
1,3,4,-16.12487,5.634954,7.421224,245.8768,5.929389
1,3,4,-16.45329,4.890519,7.282185,247.4303,5.96107
1,3,4,-16.83623,4.124451,7.015355,248.7746,5.590302
1,3,4,-17.26993,3.315736,6.805838,250.2395,5.618765
1,3,4,-17.67382,2.523949,6.896301,251.2617,5.58028
1,3,4,-17.62434,1.903318,7.224259,252.1475,5.637294
1,3,4,-16.83704,1.470267,7.503752,252.6834,5.520045
