ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
23,1,1,0,5.765531,9,-15.6,10.4006,30.74411,4.828566
23,1,1,0,5.875813,9,-15.6,10.4338,30.90113,4.651701
23,1,1,0,5.987549,9,-15.6,10.40457,30.95407,4.565312
23,1,1,0,6.099546,9,-15.6,10.33693,30.78235,4.476624
23,1,1,0,6.21121,9,-15.6,10.10124,30.66193,4.516248
23,1,1,0,6.32284,8.904538,-15.76162,9.806692,30.45711,4.466772
23,1,1,0,6.434556,8.684599,-16.13957,9.406346,29.68812,4.380851
23,1,1,0,6.546367,8.461038,-16.54579,8.826886,27.36839,4.288513
23,1,1,0,6.657808,8.247472,-16.95858,7.950701,21.9455,3.901009
23,1,1,0,6.770116,7.926388,-17.30982,7.237299,16.28345,3.173413
23,1,1,0,6.881428,7.521345,-17.57338,6.597528,10.64648,3.103136
23,1,1,0,6.994032,7.081436,-17.78311,6.111679,3.618731,3.277543
23,1,1,0,7.105373,6.621757,-17.96884,6.194932,354.8766,3.369959
23,1,1,0,7.217435,6.177895,-18.15683,5.503887,345.8218,4.31067
23,1,1,0,7.328594,5.748812,-18.34747,4.892387,338.3542,4.66973
23,1,1,0,7.440222,5.323088,-18.54072,4.444225,333.604,4.751091
23,1,1,0,7.551955,4.910722,-18.7623,4.312377,330.3238,4.966191
23,1,1,0,7.663651,4.502089,-18.99028,4.375439,326.7683,4.568044
23,1,1,0,7.775293,4.06776,-19.17624,4.436211,323.9478,4.9655
23,1,1,0,7.886967,3.617285,-19.33826,4.390362,320.9042,5.298979
23,1,1,0,7.998784,3.173882,-19.50407,4.207959,318.0256,5.120535
23,1,1,0,8.110617,2.734171,-19.68541,4.284396,316.3465,5.3001
23,1,1,0,8.222095,2.297775,-19.86989,4.645211,317.1676,5.889636
23,1,1,0,8.333806,1.856646,-20.04218,4.752826,319.5582,6.366444
23,1,1,0,8.445732,1.454498,-20.27703,5.214694,324.645,6.768604
23,1,1,0,8.557845,1.455509,-20.4527,6.294574,334.7411,7.135705
23,1,1,0,8.668999,1.567589,-20.4447,7.094625,350.2731,6.929009
23,1,1,0,8.780582,1.556289,-20.44566,7.147409,9.146544,6.725686
23,1,1,0,8.892491,1.404865,-20.45552,6.389945,27.50187,5.95045
23,1,1,0,9.003784,1.151802,-20.47139,6.202016,44.82402,5.290787
23,1,1,0,9.115946,0.898348,-20.48615,5.74395,58.36373,5.827025
23,1,1,0,9.227477,0.7148504,-20.49325,6.01135,69.67789,6.033556
23,1,1,0,9.339045,0.7772129,-20.49195,6.364735,78.60279,5.829539
23,1,1,0,9.450962,0.8355464,-20.48998,7.469432,84.4364,5.028788
23,1,1,0,9.562606,0.9419565,-20.48103,8.75898,88.10384,3.954591
23,1,1,0,9.674091,0.9945328,-20.47167,10.73411,90.97585,3.578958
23,1,1,0,9.786028,0.9945322,-20.47167,14.0919,94.36592,2.683683
23,1,1,0,9.898292,0.9087186,-20.46043,15.78909,93.34795,2.841456
23,1,1,0,10.00918,0.5968915,-20.3085,15.41945,87.25687,3.075268
23,1,1,0,10.12137,0.2099111,-20.03019,15.23503,76.47184,2.728913
23,1,1,0,10.23294,-0.2266777,-19.84061,14.48921,62.68805,2.340639
23,1,1,0,10.34444,-0.6983919,-19.76221,13.08615,46.8181,1.911442
23,1,1,0,10.45612,-1.180208,-19.77397,11.67691,31.8972,1.659058
23,1,1,0,10.56813,-1.664535,-19.82755,10.29789,18.19923,1.627762
23,1,1,0,10.67972,-2.153832,-19.9081,8.622729,4.148033,1.431577
