ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
,,1,2,0.2305705,9,15.6,1.243799,17.68997,359.0687
,,1,2,0.3422092,9,15.6,1.232582,17.69215,359.0701
,,1,2,0.4538534,9,15.6,1.24818,17.68179,359.0797
,,1,2,0.5655321,9,15.6,1.261924,17.68432,359.0726
,,1,2,0.6772603,9,15.6,1.260825,17.67434,359.0729
,,1,2,0.7891933,9,15.6,1.280088,17.68517,359.0738
,,1,2,0.9011691,9,15.6,1.284848,17.68173,359.0729
,,1,2,1.013921,9,15.6,1.241412,17.67824,359.0722
,,1,2,1.124416,8.95668,15.46412,1.209801,17.68816,359.0717
,,1,2,1.236221,8.815489,15.02128,1.233938,17.70177,359.0744
,,1,2,1.347858,8.673123,14.57475,1.248427,17.67957,359.085
,,1,2,1.459801,8.529997,14.12566,1.240157,17.68246,359.072
,,1,2,1.571578,8.386728,13.6762,1.245859,17.69033,359.0757
,,1,2,1.683114,8.245662,13.23375,1.259798,17.6851,359.07
,,1,2,1.794783,8.102569,12.7849,1.275377,17.67594,359.0822
,,1,2,1.906854,7.960934,12.3406,1.277968,17.68533,359.0782
,,1,2,2.018028,7.818379,11.8934,1.290974,17.67871,359.0773
,,1,2,2.129834,7.675498,11.44508,1.304372,17.68411,359.0786
,,1,2,2.241896,7.466703,11.02347,1.291107,17.67611,359.0897
,,1,2,2.35434,7.125913,10.68355,1.268134,17.67829,359.0701
,,1,2,2.465189,6.673421,10.51871,1.260289,17.68586,359.0752
,,1,2,2.576787,6.198772,10.57194,1.28638,17.67469,359.0817
,,1,2,2.68858,5.755734,10.72657,1.296788,17.6809,359.0788
,,1,2,2.80004,5.321333,10.91284,1.303783,17.66125,359.0783
,,1,2,2.912135,4.96695,10.72801,1.287391,17.66319,359.0839
,,1,2,3.023954,5.015522,10.26385,1.25228,17.67983,359.0776
,,1,2,3.135125,5.240086,9.862966,1.242785,17.68435,359.0872
,,1,2,3.246996,5.554302,9.518977,1.24268,17.68459,359.0948
,,1,2,3.358871,5.943137,9.252689,1.258482,17.68693,359.0918
,,1,2,3.470817,6.381416,9.083937,1.263814,17.67518,359.0829
,,1,2,3.581884,6.828197,8.941371,1.270526,17.67815,359.0839
,,1,2,3.693777,7.274838,8.798837,1.275861,17.68408,359.0803
,,1,2,3.80597,7.722949,8.655826,1.264499,17.68122,359.0822
,,1,2,3.917192,8.168562,8.513605,1.265983,17.68559,359.0946
,,1,2,4.02897,8.616641,8.370582,1.270102,17.68169,359.082
,,1,2,4.140967,9.062235,8.228376,1.273271,17.68209,359.0723
,,1,2,4.252323,9.508554,8.08591,1.276974,17.68962,359.0702
,,1,2,4.364135,9.957952,7.942442,1.274972,17.68749,359.0804
,,1,2,4.475852,10.40271,7.800474,1.263578,17.69043,359.0713
,,1,2,4.587879,10.85011,7.657657,1.260546,17.68843,359.0682
,,1,2,4.698928,11.297,7.514991,1.268081,17.68608,359.0746
,,1,2,4.81102,11.74339,7.372474,1.279366,17.67481,359.0829
,,1,2,4.92264,11.8736,6.983071,1.26886,17.69172,359.0839
,,1,2,13.12129,11.75497,6.527764,1.269165,17.67353,359.0788
,,1,2,13.23295,11.59402,6.08696,1.279496,17.67407,359.0757
