ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
01,1,0,3,25.61222,18,8.546943E-09,11.89787,241.4057,5.272207
01,1,0,3,25.72318,17.97494,-0.01425456,13.9422,239.4211,5.314365
01,1,0,3,25.83408,17.92307,-0.03630308,15.82501,234.029,4.45725
01,1,0,3,25.9454,17.92307,-0.03630304,13.89001,230.9382,3.202301
01,1,0,3,26.05629,17.92307,-0.036303,11.2557,230.3,2.736243
01,1,0,3,26.16752,17.92307,-0.03630297,6.881592,235.8873,1.940524
01,1,0,3,26.27849,17.92307,-0.03630295,3.300962,240.8047,0.8869776
01,1,0,3,26.38951,17.92307,-0.03630295,359.8033,248.2453,2.487427
01,1,0,3,26.50082,17.92307,-0.03630295,358.9145,257.9045,3.343615
01,1,0,3,26.61226,17.92307,-0.03630295,359.7899,255.4491,2.277404
01,1,0,3,26.72316,17.92307,-0.03630295,0.7571524,238.631,1.62343
01,1,0,3,26.8346,17.92307,-0.03630295,0.280994,214.1758,0.5315952
01,1,0,3,26.94571,17.92307,-0.03630295,358.9557,195.3139,0.7100181
01,1,0,3,27.05666,17.92307,-0.03630295,357.3142,178.0158,0.936541
01,1,0,3,27.1679,17.92307,-0.03630295,355.7758,156.1863,0.9042682
01,1,0,3,27.27895,17.92307,-0.03630295,355.0701,141.0408,3.18096
01,1,0,3,27.39026,17.92307,-0.03630295,356.2818,142.3221,2.483335
01,1,0,3,27.50131,17.92109,-0.03710435,357.334,163.3674,0.511897
01,1,0,3,27.61231,17.91685,-0.03716394,358.4668,191.7812,359.6521
01,1,0,3,27.72327,17.91299,-0.03535988,359.3258,214.6356,358.8754
01,1,0,3,27.8343,17.91009,-0.03225912,0.7859023,238.4781,356.9151
01,1,0,3,27.94559,17.90915,-0.02815567,0.9876681,273.4833,356.8524
01,1,0,3,28.05632,17.91448,-0.01844866,359.3689,307.3851,358.0022
01,1,0,3,28.16756,17.93786,0.0007266115,358.1095,329.5402,358.4473
01,1,0,3,28.2783,17.95496,0.008159949,358.007,341.6314,358.4765
01,1,0,3,28.38946,17.96894,0.01243412,358.5822,342.6913,359.3443
01,1,0,3,28.50053,17.98093,0.01669235,0.05399507,337.987,0.3441333
01,1,0,3,28.61168,17.98626,0.01928111,1.259276,325.3144,0.4531789
01,1,0,3,28.72269,17.98626,0.01928111,0.00749816,302.8545,358.7604
01,1,0,3,28.8338,17.98626,0.01928111,358.5216,282.7747,358.4728
01,1,0,3,28.94513,17.98647,0.02348722,357.6361,272.1198,358.7414
01,1,0,3,29.05591,17.98571,0.06239893,357.0547,267.0935,358.8401
01,1,0,3,29.16687,17.98047,0.1105553,356.2599,258.8555,359.2517
01,1,0,3,29.27794,17.96195,0.1550027,354.8947,235.9645,0.1152409
01,1,0,3,29.38914,17.925,0.1855597,354.1112,205.8492,1.05898
01,1,0,3,29.50009,17.87787,0.194928,353.9478,180.479,2.961718
01,1,0,3,29.61144,17.82531,0.1873044,355.177,166.4849,3.4383
01,1,0,3,29.72252,17.78324,0.1759179,356.206,165.3031,2.451839
01,1,0,3,29.83321,17.72713,0.1675367,356.9719,177.4237,1.337903
01,1,0,3,29.9446,17.65491,0.1801075,355.6412,200.9207,359.9364
01,1,0,3,30.05544,17.60826,0.2112329,353.174,225.0478,358.6735
01,1,0,3,30.16671,17.58246,0.2509646,352.5654,246.9563,358.1929
01,1,0,3,30.27779,17.57217,0.2934913,353.551,264.3604,357.4144
01,1,0,3,30.38852,17.5735,0.3365721,354.332,278.6686,356.8747
01,1,0,3,30.49985,17.58818,0.3768791,354.6096,301.6898,357.0098
01,1,0,3,30.61076,17.61103,0.3991251,354.578,336.4827,357.3134
01,1,0,3,30.72182,17.61107,0.3991399,356.709,9.807516,358.6181
01,1,0,3,30.83286,17.61107,0.3991399,359.2354,32.51698,0.3358777
01,1,0,3,30.94385,17.61107,0.3991399,359.2024,48.33142,2.449311
01,1,0,3,31.05515,17.61107,0.3991399,357.7752,63.65255,2.364251
01,1,0,3,31.16642,17.61107,0.3991399,355.7709,78.83117,1.103559
01,1,0,3,31.27732,17.61107,0.3991399,355.3619,89.8419,0.07006321
01,1,0,3,31.38816,17.61107,0.3991399,355.2809,94.15263,359.9419
01,1,0,3,31.49932,17.61107,0.3991399,356.4162,91.19131,359.7493
01,1,0,3,31.6103,17.61107,0.3991399,358.2285,87.05257,0.9101955
01,1,0,3,31.72152,17.61107,0.3991399,358.6073,79.13702,1.232849
01,1,0,3,31.83293,17.61107,0.3991399,359.804,58.10013,1.279086
01,1,0,3,31.94342,17.61107,0.3991399,2.445629,25.59215,1.762073
01,1,0,3,32.0549,17.61107,0.3991399,4.467793,347.3145,1.742487
01,1,0,3,32.16646,17.61107,0.3991399,5.718371,309.0949,0.7628158
01,1,0,3,32.27682,17.61107,0.3991399,4.754614,274.3018,359.7924
01,1,0,3,32.38789,17.61107,0.3991399,2.210751,243.2102,357.7733
01,1,0,3,32.49894,17.61107,0.3991399,2.491855,224.7607,358.2555
01,1,0,3,32.61,17.61107,0.3991399,2.087973,207.9656,357.6033
01,1,0,3,32.721,17.61107,0.3991399,2.703415,196.2231,359.2152
01,1,0,3,32.83232,17.61107,0.3991399,4.119322,188.1382,0.4432262
01,1,0,3,32.94313,17.61107,0.3991399,6.239218,188.812,0.6400258
01,1,0,3,33.05475,17.60308,0.4013021,7.922636,195.7786,1.088504
01,1,0,3,33.16526,17.52503,0.4299696,8.062069,203.15,1.428223
01,1,0,3,33.27643,17.50738,0.4377863,7.717845,205.9923,1.676045
01,1,0,3,33.3875,17.50738,0.4377863,8.073444,207.7396,0.8564895
01,1,0,3,33.49843,17.47784,0.4544306,8.870004,210.1285,0.4615375
01,1,0,3,33.61,17.09571,0.4103552,9.171699,213.2118,0.8092832
01,1,0,3,33.72049,16.44806,0.3051003,8.889384,217.4026,0.3693112
01,1,0,3,33.83198,15.86524,0.1811515,8.728015,219.7749,0.4273914
01,1,0,3,33.94287,15.39582,-0.02630056,8.836784,220.2557,0.3850508
01,1,0,3,34.0538,15.06602,-0.3513532,8.952285,220.418,0.2349596
01,1,0,3,34.16492,14.76484,-0.7007342,8.644589,221.1675,0.1315836
01,1,0,3,34.276,14.45638,-1.044218,8.233743,222.5663,0.2289903
01,1,0,3,34.38723,14.14158,-1.382787,7.585227,223.0594,0.3499688
01,1,0,3,34.49826,13.82474,-1.719708,7.635056,223.5291,0.7020602
01,1,0,3,34.60915,13.41675,-1.967618,7.723455,224.6146,0.9228593
