ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,0,0,-9.000442,-15.01139,10.96049,90.1677,359.2409
1,0,0,-9.000532,-15.0209,10.02542,91.022,358.7979
1,0,0,-9.000984,-15.03134,9.154719,93.22858,358.7003
1,0,0,-9.001634,-15.04178,8.396612,93.17089,359.0117
1,0,0,-9.002051,-15.05033,8.074914,92.22253,358.8999
1,0,0,-9.002308,-15.06078,8.280775,90.1932,359.3811
1,0,0,-8.956155,-15.06196,8.973067,82.38839,358.8807
1,0,0,-8.318757,-14.95154,9.733,68.61968,357.7534
1,0,0,-7.709564,-14.73533,11.77271,58.5535,357.3811
1,0,0,-7.099723,-14.41225,12.03263,49.7012,356.6428
1,0,0,-6.603393,-14.08179,13.13193,49.02168,355.9793
1,0,0,-6.047952,-13.75941,12.41285,53.32011,357.7825
1,0,0,-5.513503,-13.48172,14.28323,47.42192,358.1707
1,0,0,-5.002254,-13.08454,14.46854,30.59788,357.1493
1,0,0,-4.589343,-12.52603,14.03445,15.51115,356.3044
1,0,0,-4.320162,-11.93457,14.06546,7.267899,355.4121
1,0,0,-4.132446,-11.35943,13.40851,1.115338,355.1061
1,0,0,-4.005183,-10.7217,13.85627,354.8559,355.0611
1,0,0,-3.948724,-10.1187,12.80397,347.2566,356.0721
1,0,0,-4.046358,-9.424972,11.6421,329.7273,354.5122
1,0,0,-4.289459,-8.81463,11.14447,319.8141,354.2612
1,0,0,-4.566569,-8.263157,11.40826,315.0101,353.9587
1,0,0,-4.888961,-7.68057,11.12909,312.1676,353.7324
1,0,0,-5.305235,-7.154366,5.086606,296.3301,350.5459
1,0,0,-5.805079,-6.768248,3.353704,288.701,350.8193
1,0,0,-6.437891,-6.315179,3.898799,288.1453,351.7596
1,0,0,-6.935191,-5.92947,7.984231,296.488,350.759
1,0,0,-7.260931,-5.357778,11.84525,330.7661,355.4018
1,0,0,-7.015064,-4.769728,8.608787,15.8076,0.6533428
1,0,0,-6.4108,-4.318844,7.262447,24.03428,359.6023
1,0,0,-5.731658,-3.815892,5.785717,12.18564,356.7114
1,0,0,-5.169613,-3.239127,5.504821,4.74761,356.1931
1,0,0,-4.659961,-2.679536,6.671785,6.175176,356.1807
1,0,0,-4.06279,-2.130457,10.49898,13.28502,358.0887
1,0,0,-3.36555,-1.720325,11.86788,29.54931,0.8022375
1,0,0,-2.620983,-1.598877,10.27876,54.34541,3.383433
1,0,0,-1.714802,-1.827935,7.731483,75.63251,4.321322
1,0,0,-1.055848,-2.216019,6.513605,86.96382,3.057572
1,0,0,-0.4359429,-2.677282,4.942074,87.86377,2.476939
1,0,0,0.2354398,-3.03556,5.589756,85.41657,1.960183
1,0,0,0.7865831,-2.337309,11.31015,78.92145,2.730482
1,0,0,1.24091,-1.478877,13.80651,71.81456,1.931111
1,0,0,1.754816,-0.9948374,13.48134,75.94343,2.303761
1,0,0,2.320568,-0.8127019,12.30782,80.46899,2.4295
1,0,0,2.939269,-0.6430152,11.68723,79.50687,2.039381
1,0,0,3.514244,-0.4803211,10.95883,80.78944,2.021962
1,0,0,4.14686,-0.3755353,10.49226,85.15067,2.169646
1,0,0,4.844324,-0.52697,9.448338,88.67921,2.086812
1,0,0,5.450639,-0.7867696,8.915361,88.54217,1.660094
1,0,0,6.105792,-1.11765,8.719407,88.8851,1.292529
1,0,0,6.761326,-1.663072,8.089115,89.2819,0.9803911
1,0,0,7.373238,-2.260237,7.035707,88.84283,0.5100335
1,0,0,8.03251,-2.902011,7.953491,89.47878,359.3307
1,0,0,8.665648,-3.647291,11.84468,102.412,357.5874
1,0,0,8.938651,-4.505246,12.15481,130.8173,0.1581839
1,0,0,8.518695,-5.717042,11.20136,171.8536,359.7944
1,0,0,7.439987,-6.417544,11.93208,206.061,359.8378
1,0,0,6.543807,-6.598801,9.105412,213.9453,358.4546
1,0,0,5.53932,-6.886341,4.491466,201.5744,356.3578
1,0,0,4.585634,-7.466299,1.291974,189.1938,355.326
1,0,0,3.510485,-8.22436,0.0110497,190.5852,353.2456
1,0,0,2.454197,-8.692005,11.73598,217.4198,351.0353
1,0,0,1.655892,-8.528459,18.4536,250.3522,356.4378
1,0,0,0.9454091,-7.991549,19.43831,265.1906,358.8471
1,0,0,0.2378633,-7.338316,15.10849,267.0247,358.1665
1,0,0,-0.3980369,-6.684377,8.672946,272.127,358.5514
1,0,0,-0.9594101,-6.041314,5.41732,274.4521,358.2838
1,0,0,-1.507398,-5.38512,4.882412,275.1356,357.9099
1,0,0,-2.101864,-4.683305,6.084686,273.721,357.5257
1,0,0,-2.777317,-3.968901,7.866426,268.6564,358.0607
1,0,0,-3.427768,-3.420744,8.819695,261.6594,357.9639
1,0,0,-4.181973,-2.90586,10.58198,255.929,357.3081
1,0,0,-4.929571,-2.511983,11.57591,248.7358,357.2511
1,0,0,-5.783075,-2.200853,12.30525,239.1534,357.9564
1,0,0,-6.682944,-2.071354,10.83178,225.9165,358.3901
1,0,0,-7.572995,-2.292221,9.084373,201.3845,358.6278
1,0,0,-7.983313,-2.864311,8.024329,181.8933,358.332
1,0,0,-8.157233,-3.484125,7.277837,169.2127,358.8926
1,0,0,-8.226176,-4.124493,8.089046,161.0964,0.1186733
1,0,0,-8.176396,-4.812352,10.30653,148.4785,1.707588
1,0,0,-7.902297,-5.494193,10.39484,127.5982,1.146536
1,0,0,-7.4611,-5.952442,11.25328,104.9758,0.8432239
1,0,0,-6.842877,-6.24282,11.83122,83.79489,1.041313
1,0,0,-6.161673,-6.307858,11.75563,66.91994,0.4377781
1,0,0,-5.541835,-6.183247,14.00237,49.84977,359.3528
1,0,0,-4.974744,-5.910224,13.74746,36.68853,358.593
1,0,0,-4.374992,-5.415674,11.42204,22.73145,357.0169
1,0,0,-3.93735,-4.887356,9.640817,14.73386,357.6293
