ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
23,1,3,1,5.765531,9,15.6,357.7361,15.86718,359.8911
23,1,3,1,5.875813,9,15.6,357.7214,15.86606,359.901
23,1,3,1,5.987549,9,15.6,357.717,15.8682,359.8894
23,1,3,1,6.099546,9,15.6,357.7155,15.87074,359.896
23,1,3,1,6.21121,9,15.6,357.7244,15.8679,359.8907
23,1,3,1,6.32284,9,15.6,357.7184,15.86653,359.8923
23,1,3,1,6.434556,9,15.6,357.7084,15.869,359.8871
23,1,3,1,6.546367,9,15.6,357.7258,15.86713,359.8907
23,1,3,1,6.657808,9,15.6,357.7271,15.87642,359.8829
23,1,3,1,6.770116,9,15.6,357.7375,15.87148,359.8861
23,1,3,1,6.881428,9.004478,15.61576,357.7287,15.86152,359.8826
23,1,3,1,6.994032,9.052468,15.78461,357.724,15.86492,359.8802
23,1,3,1,7.105373,9.158027,16.15601,357.7265,15.86677,359.887
23,1,3,1,7.217435,9.285386,16.60662,357.7169,15.87619,359.8865
23,1,3,1,7.328594,9.410872,17.05831,357.7202,15.88115,359.8886
23,1,3,1,7.440222,9.534416,17.50998,357.7047,15.8761,359.8932
23,1,3,1,7.551955,9.656363,17.96382,357.7176,15.87215,359.8788
23,1,3,1,7.663651,9.662449,18.08547,357.704,15.85827,359.8812
23,1,3,1,7.775293,9.782957,18.01783,357.7169,15.8688,359.884
23,1,3,1,7.886967,10.07607,17.8502,357.7345,15.86947,359.9074
23,1,3,1,7.998784,10.46687,17.62356,357.7253,15.86306,359.9078
23,1,3,1,8.110617,10.85412,17.39,357.7098,15.87369,359.8962
23,1,3,1,8.222095,11.24512,17.13833,357.7137,15.87432,359.8961
23,1,3,1,8.333806,11.63743,16.86489,357.7122,15.8635,359.8965
23,1,3,1,8.445732,11.97187,16.53037,357.7017,15.87239,359.8908
23,1,3,1,8.557845,12.22582,16.13338,357.7197,15.88047,359.8939
23,1,3,1,8.668999,12.36573,15.68325,357.7133,15.86149,359.8859
23,1,3,1,8.780582,12.36793,15.19557,357.7081,15.87281,359.8804
23,1,3,1,8.892491,12.25918,14.74046,357.7193,15.86512,359.8994
23,1,3,1,9.003784,12.13164,14.29179,357.7118,15.87173,359.9036
23,1,3,1,9.115946,12.00271,13.83829,357.7112,15.8724,359.8931
23,1,3,1,9.227477,11.87483,13.38856,357.7116,15.87473,359.8957
23,1,3,1,9.339045,11.74702,12.93905,357.7165,15.88054,359.896
23,1,3,1,9.450962,11.61842,12.487,357.7232,15.87844,359.8882
23,1,3,1,9.562606,11.49026,12.03642,357.7173,15.87936,359.8839
23,1,3,1,9.674091,11.36227,11.58645,357.6973,15.87554,359.8861
23,1,3,1,9.786028,11.23412,11.13586,357.7089,15.88176,359.8807
23,1,3,1,9.898292,11.10544,10.68352,357.7257,15.87894,359.8984
23,1,3,1,10.00918,10.9777,10.23444,357.7187,15.87657,359.8878
23,1,3,1,10.12137,10.84899,9.781879,357.7121,15.87795,359.8829
23,1,3,1,10.23294,10.72119,9.332513,357.7228,15.86607,359.8866
23,1,3,1,10.34444,10.59289,8.881395,357.7224,15.88176,359.8789
23,1,3,1,10.45612,10.46381,8.427599,357.7338,15.87903,359.8828
23,1,3,1,10.56813,10.33612,7.978674,357.7293,15.88357,359.8828
23,1,3,1,10.67972,10.20757,7.526744,357.7133,15.86982,359.8809
