ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
23,1,4,0,5.765531,-9,15.6,1.074681,331.9992,2.854859
23,1,4,0,5.875813,-9,15.6,1.043777,331.7105,3.027421
23,1,4,0,5.987549,-9,15.6,0.8969066,331.4438,3.200154
23,1,4,0,6.099546,-9,15.6,0.768073,331.2238,3.443952
23,1,4,0,6.21121,-9,15.6,0.7907933,330.8933,3.674685
23,1,4,0,6.32284,-9,15.6,0.8453307,329.9923,3.959011
23,1,4,0,6.434556,-8.857893,15.36207,0.7019648,328.5151,4.267416
23,1,4,0,6.546367,-8.607722,14.96632,0.257024,326.6553,4.597781
23,1,4,0,6.657808,-8.341578,14.57749,359.755,324.1375,5.037324
23,1,4,0,6.770116,-8.058224,14.2063,359.2326,320.7476,5.544707
23,1,4,0,6.881428,-7.748414,13.84963,358.8196,316.7856,6.241977
23,1,4,0,6.994032,-7.420624,13.51252,358.603,312.5758,6.734943
23,1,4,0,7.105373,-7.142529,13.12609,358.351,308.4004,7.010514
23,1,4,0,7.217435,-6.902631,12.70538,358.0976,303.8333,7.120309
23,1,4,0,7.328594,-6.689383,12.27118,357.8008,299.0922,7.344658
23,1,4,0,7.440222,-6.502151,11.82695,357.652,294.2757,7.785413
23,1,4,0,7.551955,-6.30805,11.37854,357.6606,289.5494,7.996559
23,1,4,0,7.663651,-6.101097,10.94033,357.6596,284.2184,8.143527
23,1,4,0,7.775293,-5.878389,10.51887,357.5239,277.9543,8.392486
23,1,4,0,7.886967,-5.618041,10.11916,357.6487,271.4153,8.612345
23,1,4,0,7.998784,-5.315649,9.753514,357.8743,264.7554,8.72973
23,1,4,0,8.110617,-4.970459,9.425813,358.3748,257.632,8.679211
23,1,4,0,8.222095,-4.584234,9.145965,358.9745,249.7059,8.705464
23,1,4,0,8.333806,-4.164554,8.924694,359.6302,241.5719,9.027396
23,1,4,0,8.445732,-3.716169,8.763222,0.2550337,233.8693,8.963996
23,1,4,0,8.557845,-3.248219,8.661978,0.9479049,226.6953,8.463831
23,1,4,0,8.668999,-2.772504,8.616418,1.83447,220.5103,6.924958
23,1,4,0,8.780582,-2.293767,8.619996,2.272538,214.5575,6.719764
23,1,4,0,8.892491,-1.816509,8.678799,2.276462,206.8503,6.944654
23,1,4,0,9.003784,-1.356863,8.808748,2.179119,196.9766,7.336318
23,1,4,0,9.115946,-0.9254569,9.016062,2.42756,187.8036,6.959918
23,1,4,0,9.227477,-0.5239508,9.280129,2.237351,182.2926,7.07349
23,1,4,0,9.339045,-0.1323965,9.561023,2.361566,179.9845,7.035429
23,1,4,0,9.450962,0.2886301,9.824093,2.265878,178.9428,7.27086
23,1,4,0,9.562606,0.739255,10.02727,1.955381,178.6478,7.65052
23,1,4,0,9.674091,1.200401,10.1523,1.611146,178.2015,8.127783
23,1,4,0,9.786028,1.663868,10.19188,1.500402,177.8131,8.504111
23,1,4,0,9.898292,2.12659,10.21246,1.586841,177.5764,8.490515
23,1,4,0,10.00918,2.590945,10.23434,1.627415,177.6092,8.471468
23,1,4,0,10.12137,3.057689,10.19903,1.686352,177.4866,8.540833
23,1,4,0,10.23294,3.509801,10.07285,1.77606,177.3835,8.647368
23,1,4,0,10.34444,3.925014,9.877468,1.942075,177.6377,8.772761
23,1,4,0,10.45612,4.286094,9.60186,2.160892,177.9593,8.867982
23,1,4,0,10.56813,4.566478,9.247839,2.395758,177.9782,8.992142
