ParticipantID,Session-number,BlockID,time-stamp,x,z
,,6,30.31336,0,0
,,6,30.42315,0,0
,,6,30.53546,0,0
,,6,30.64716,0,0
,,6,30.7589,0,0
,,6,30.87042,0,0
,,6,30.98185,0,0
,,6,31.0934,0,0
,,6,31.20591,0,0
,,6,31.31687,0,0
,,6,31.42869,0,0
,,6,31.54049,0,0
,,6,31.65236,0,0
,,6,31.76363,0,0
,,6,31.8755,0,0
,,6,31.98742,0,0
,,6,32.09893,0,0
,,6,32.21124,0,-0.09107447
,,6,32.32215,0.005311489,-0.3920503
,,6,32.43427,0.04473639,-1.003159
,,6,32.54552,0.08690786,-1.558712
,,6,32.65723,0.1290793,-2.114266
,,6,32.76925,0.1712508,-2.669819
,,6,32.88083,0.2113624,-3.225373
,,6,32.99264,0.213243,-3.780926
,,6,33.1046,0.1165619,-4.336294
,,6,33.21609,-0.1233759,-4.858387
,,6,33.32744,-0.4705648,-5.313184
,,6,33.4396,-0.8842993,-5.71976
,,6,33.55146,-1.322054,-6.087699
,,6,33.66295,-1.76393,-6.445785
,,6,33.77516,-2.172919,-6.843863
,,6,33.88628,-2.478771,-7.320187
,,6,33.99781,-2.718389,-7.83567
,,6,34.10963,-2.902031,-8.388168
,,6,34.22142,-3.018558,-8.943722
,,6,34.33299,-3.086498,-9.499275
,,6,34.4444,-3.109465,-10.05483
,,6,34.55636,-3.109465,-10.66594
,,6,34.66816,-3.109465,-11.22149
,,6,34.77965,-3.109465,-11.77704
,,6,34.89135,-3.109465,-12.3326
,,6,35.00356,-3.109465,-12.88815
,,6,35.11481,-3.109465,-13.4437
,,6,35.22668,-3.109465,-13.99926
,,6,35.33867,-3.109465,-14.55481
,,6,35.44992,-3.109465,-15.11036
,,6,35.56136,-3.109465,-15.66592
,,6,35.67355,-3.109465,-16.22147
,,6,35.78503,-3.109465,-16.77703
,,6,35.89669,-3.109465,-17.33258
,,6,36.00862,-3.109465,-17.88813
,,6,36.12021,-3.109465,-18.44369
,,6,36.23224,-3.109465,-18.99924
,,6,36.34341,-3.109465,-19.55479
,,6,36.46611,-3.009804,-19.62536
,,6,36.57803,-2.90422,-19.64484
,,6,36.69071,-2.812398,-19.66177
,,6,36.80164,-2.720579,-19.67871
,,6,36.9133,-2.661223,-19.67581
,,6,37.02492,-2.661215,-19.67576
,,6,37.1376,-2.661215,-19.67576
,,6,37.24829,-2.661215,-19.67576
,,6,37.36009,-2.661215,-19.67576
,,6,37.47197,-2.661215,-19.67576
,,6,37.58332,-2.661215,-19.67576
,,6,37.6951,-2.620392,-19.6998
,,6,37.807,-2.541309,-19.7104
,,6,37.91855,-2.460849,-19.723
,,6,38.03022,-2.382582,-19.73526
,,6,38.14192,-2.304308,-19.74753
,,6,38.25356,-2.226034,-19.75979
,,6,38.36569,-2.147762,-19.77206
,,6,38.47717,-2.083354,-19.78277
,,6,38.58868,-2.017497,-19.79086
,,6,38.70133,-1.945124,-19.80038
,,6,38.81237,-1.879877,-19.80778
,,6,38.92367,-1.877059,-19.79544
,,6,39.03653,-1.877059,-19.79544
,,6,39.14728,-1.877059,-19.79544
,,6,39.25882,-1.877059,-19.79544
,,6,39.37108,-1.877059,-19.70021
,,6,39.48235,-1.877059,-19.32524
,,6,39.59396,-1.877059,-18.80419
,,6,39.70614,-1.877059,-18.24864
,,6,39.81732,-1.877059,-17.7432
,,6,39.92905,-1.877059,-17.7432
,,6,40.04095,-1.877059,-17.7432
,,6,40.1525,-1.877059,-17.7432
,,6,40.26413,-1.877059,-17.7432
,,6,40.37585,-1.877059,-17.7432
,,6,40.48756,-1.877059,-17.7432
,,6,40.59938,-1.877059,-17.7432
,,6,40.71102,-1.877059,-17.72645
,,6,40.82264,-1.877059,-17.41194
,,6,40.93449,-1.877059,-16.85638
,,6,41.04613,-1.877059,-16.30083
,,6,41.15789,-1.877059,-15.74528
,,6,41.26993,-1.877059,-15.39457
,,6,41.38134,-1.877059,-15.38847
,,6,41.4929,-1.877059,-15.38847
,,6,41.6053,-1.877059,-15.38847
,,6,41.71637,-1.877059,-15.38847
,,6,41.82802,-1.877059,-15.38847
,,6,41.93996,-1.877059,-15.38847
,,6,42.05134,-1.877059,-15.38847
,,6,42.16338,-1.877059,-15.38847
,,6,42.2752,-1.877059,-15.38847
,,6,42.38673,-1.877059,-15.38847
,,6,42.49835,-1.877059,-15.38847
,,6,42.61008,-1.877059,-15.38847
,,6,42.722,-1.877059,-15.38847
,,6,42.83369,-1.877059,-15.38847
,,6,64.96565,0,0
,,6,65.07362,0,0
,,6,65.19653,0,0
,,6,65.3084,0,0
,,6,65.41952,0,0
,,6,65.53107,0,0
,,6,65.64295,0,0
,,6,65.75486,0,0
,,6,65.8664,0,0
,,6,65.97829,0,0
,,6,66.08984,0,0
,,6,66.2018,0,0
,,6,66.3131,0,-0.1766143
,,6,66.42475,0,-0.7101188
,,6,66.53683,0,-1.265672
,,6,66.64819,0,-1.821226
,,6,66.75979,0,-2.376779
,,6,66.87167,0,-2.932333
,,6,66.9834,0,-3.487886
,,6,67.09493,-0.05623388,-4.043439
,,6,67.20696,-0.2706485,-4.578843
,,6,67.31841,-0.6194186,-5.033303
,,6,67.43114,-1.092283,-5.367374
,,6,67.54188,-1.633029,-5.595237
,,6,67.65357,-2.188582,-5.754928
,,6,67.76514,-2.35338,-5.794182
,,6,67.87706,-2.35338,-5.794182
,,6,67.98869,-2.35338,-5.794182
,,6,68.1004,-2.35338,-5.794182
,,6,68.21221,-2.35338,-5.794182
,,6,68.32378,-2.35338,-5.794182
,,6,68.43561,-2.35338,-5.794182
,,6,87.59182,0,0
,,6,87.69376,0,0
,,6,87.80483,0,0
,,6,87.91632,0,0
,,6,88.02811,0,0
,,6,88.13966,0,0
,,6,88.25145,0,0
,,6,88.37446,0,0
,,6,88.48595,0,0
,,6,107.0097,0,0
,,6,107.1177,0,0
,,6,107.2426,0,0
,,6,107.3524,0,0
,,6,107.4643,0,0
,,6,107.5761,0,0
,,6,107.688,0,0
,,6,107.7994,0,0
,,6,107.9113,0,0
,,6,108.023,0,0
,,6,108.1346,0,0
,,6,108.2465,0,0
,,6,108.3581,0,0
,,6,108.4694,0,0
,,6,108.5812,0,0
,,6,108.6934,0,0
,,6,108.8046,0,0
,,6,108.9163,0,-0.1801291
,,6,109.0283,0,-0.6689067
,,6,109.1398,0,-1.22446
,,6,109.2512,0,-1.780014
,,6,109.3639,0,-2.335567
,,6,109.476,0,-2.89112
,,6,109.5866,0,-3.378311
,,6,109.6983,0,-3.715316
,,6,109.8103,0,-3.7994
,,6,109.9216,0,-3.7994
,,6,110.0334,0,-3.7994
,,6,110.1451,0,-3.7994
,,6,110.2568,0,-3.7994
,,6,110.3685,0,-3.7994
,,6,110.4807,0,-3.7994
,,6,110.592,0,-3.7994
,,6,110.7034,0,-3.7994
,,6,110.8152,0,-3.7994
,,6,110.9272,0,-3.7994
,,6,111.0387,0,-3.896197
,,6,111.1505,0,-4.417652
,,6,111.2622,0,-4.973205
,,6,111.3739,0,-5.528759
,,6,111.4858,0,-6.084312
,,6,111.5976,0,-6.58072
,,6,111.709,0,-6.619709
,,6,111.8206,0,-6.619709
,,6,111.9323,0,-6.619709
,,6,112.0452,0,-6.619709
,,6,112.1569,0,-6.619709
,,6,112.2676,0,-6.619709
,,6,112.3791,0,-6.619709
,,6,135.8257,0,0
,,6,135.9372,0,0
,,6,136.0486,0,0
,,6,136.1608,0,0
,,6,136.2723,0,0
,,6,136.384,0,0
,,6,136.4961,0,0
,,6,136.6075,0,0
,,6,136.7189,0,0
,,6,136.8309,0,0
,,6,136.9426,0,0
,,6,137.054,0,0
,,6,137.166,0,0
,,6,137.2777,0,0
,,6,137.3892,0,0
,,6,137.5009,0,0
,,6,137.6127,0,-0.2659774
,,6,137.7243,0,-0.8215308
,,6,137.8363,-0.007387638,-1.344284
,,6,137.9478,-0.2312355,-1.83253
,,6,138.0714,-0.8212113,-2.087488
,,6,138.1823,-1.376765,-2.090681
,,6,138.2943,-1.932,-2.062876
,,6,138.4058,-2.438718,-1.854992
,,6,138.5176,-2.819638,-1.473239
,,6,138.6291,-3.126488,-1.028196
,,6,138.741,-3.389318,-0.5482087
,,6,138.8525,-3.619023,-0.04151201
,,6,138.9646,-3.846479,0.4674497
,,6,139.0761,-4.073935,0.9764113
,,6,139.1877,-4.301391,1.484302
,,6,139.2993,-4.528847,1.975348
,,6,139.4113,-4.814587,2.481218
,,6,139.5228,-5.085914,2.934372
,,6,139.6348,-5.357912,3.386505
,,6,139.7472,-5.629909,3.838637
,,6,139.8578,-5.901906,4.290769
