ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
,,3,0,0.2409222,-18,0,2.206928,257.2713,359.6574
,,3,0,0.3524275,-18,0,2.215682,257.2682,359.6583
,,3,0,0.4752739,-18,0,2.216287,257.2662,359.6652
,,3,0,0.5871602,-18,0,2.228411,257.2621,359.6684
,,3,0,0.6987285,-18,0,2.220932,257.2657,359.6733
,,3,0,0.8104028,-18,0,2.220732,257.2665,359.6651
,,3,0,0.9320135,-17.88133,0.02680805,2.209948,257.2761,359.6729
,,3,0,1.034277,-17.28166,0.162285,2.223529,257.2737,359.6715
,,3,0,1.145623,-16.65218,0.3044724,2.211219,257.2716,359.668
,,3,0,1.25913,-16.02687,0.4456801,2.215706,257.2728,359.6674
,,3,0,1.370033,-15.38566,0.5904901,2.221169,257.2659,359.6592
,,3,0,1.482666,-14.76854,0.729818,2.214952,257.2805,359.6593
,,3,0,1.593887,-14.04802,0.8924543,2.235826,257.2803,359.6628
,,3,0,1.715704,-13.21527,1.080451,2.240128,257.281,359.6508
,,3,0,1.827545,-12.30626,1.285794,2.229355,257.2779,359.6607
,,3,0,1.939629,-11.51295,1.464972,2.219429,257.271,359.6574
,,3,0,2.058555,-10.90723,1.601813,2.220878,257.2793,359.6697
,,3,0,2.175544,-10.22352,1.756275,2.224842,257.2645,359.6681
,,3,0,2.274498,-9.601467,1.896836,2.234437,257.2567,359.6578
,,3,0,2.385907,-8.996053,2.033645,2.210022,257.2715,359.6693
,,3,0,2.499829,-8.391194,2.170306,2.235353,257.2685,359.6516
,,3,0,2.60927,-7.789846,2.30615,2.221912,257.2686,359.6747
,,3,0,2.72104,-7.181073,2.443682,2.223625,257.2647,359.6666
,,3,0,2.832936,-6.50346,2.596745,2.231502,257.2657,359.6678
,,3,0,2.95572,-5.8982,2.73351,2.228616,257.2692,359.6672
,,3,0,3.056168,-5.284878,2.872028,2.22769,257.2675,359.6585
,,3,0,3.16798,-4.683455,3.007921,2.23312,257.274,359.661
,,3,0,3.326981,-4.080713,3.144094,2.224438,257.2793,359.6661
,,3,0,3.483442,-3.420414,3.293223,2.236618,257.2574,359.6671
,,3,0,3.633018,-2.778311,3.438313,2.232487,257.2652,359.6755
,,3,0,3.784781,-2.180609,3.573363,2.233437,257.2667,359.6732
,,3,0,3.954548,-1.579237,3.709232,2.21895,257.2742,359.6592
,,3,0,4.105552,-0.9569107,3.849716,2.224633,257.2737,359.6517
