ParticipantID,Session-number,BlockID,time-stamp,x,z
,,1,30.31336,0,0
,,1,30.42315,0,0
,,1,30.53546,0,0
,,1,30.64716,0,0
,,1,30.7589,0,0
,,1,30.87042,0,0
,,1,30.98185,0,0
,,1,31.0934,0,0
,,1,31.20591,0,0
,,1,31.31687,0,0
,,1,31.42869,0,0
,,1,31.54049,0,0
,,1,31.65236,0,0
,,1,31.76363,0,0
,,1,31.8755,0,0
,,1,31.98742,0,0
,,1,32.09893,0,0
,,1,32.21124,0,-0.09107447
,,1,32.32215,0.005311489,-0.3920503
,,1,32.43427,0.04473639,-1.003159
,,1,32.54552,0.08690786,-1.558712
,,1,32.65723,0.1290793,-2.114266
,,1,32.76925,0.1712508,-2.669819
,,1,32.88083,0.2113624,-3.225373
,,1,32.99264,0.213243,-3.780926
,,1,33.1046,0.1165619,-4.336294
,,1,33.21609,-0.1233759,-4.858387
,,1,33.32744,-0.4705648,-5.313184
,,1,33.4396,-0.8842993,-5.71976
,,1,33.55146,-1.322054,-6.087699
,,1,33.66295,-1.76393,-6.445785
,,1,33.77516,-2.172919,-6.843863
,,1,33.88628,-2.478771,-7.320187
,,1,33.99781,-2.718389,-7.83567
,,1,34.10963,-2.902031,-8.388168
,,1,34.22142,-3.018558,-8.943722
,,1,34.33299,-3.086498,-9.499275
,,1,34.4444,-3.109465,-10.05483
,,1,34.55636,-3.109465,-10.66594
,,1,34.66816,-3.109465,-11.22149
,,1,34.77965,-3.109465,-11.77704
,,1,34.89135,-3.109465,-12.3326
,,1,35.00356,-3.109465,-12.88815
,,1,35.11481,-3.109465,-13.4437
,,1,35.22668,-3.109465,-13.99926
,,1,35.33867,-3.109465,-14.55481
,,1,35.44992,-3.109465,-15.11036
,,1,35.56136,-3.109465,-15.66592
,,1,35.67355,-3.109465,-16.22147
,,1,35.78503,-3.109465,-16.77703
,,1,35.89669,-3.109465,-17.33258
,,1,36.00862,-3.109465,-17.88813
,,1,36.12021,-3.109465,-18.44369
,,1,36.23224,-3.109465,-18.99924
,,1,36.34341,-3.109465,-19.55479
,,1,36.46611,-3.009804,-19.62536
,,1,36.57803,-2.90422,-19.64484
,,1,36.69071,-2.812398,-19.66177
,,1,36.80164,-2.720579,-19.67871
,,1,36.9133,-2.661223,-19.67581
,,1,37.02492,-2.661215,-19.67576
,,1,37.1376,-2.661215,-19.67576
,,1,37.24829,-2.661215,-19.67576
,,1,37.36009,-2.661215,-19.67576
,,1,37.47197,-2.661215,-19.67576
,,1,37.58332,-2.661215,-19.67576
,,1,37.6951,-2.620392,-19.6998
,,1,37.807,-2.541309,-19.7104
,,1,37.91855,-2.460849,-19.723
,,1,38.03022,-2.382582,-19.73526
,,1,38.14192,-2.304308,-19.74753
,,1,38.25356,-2.226034,-19.75979
,,1,38.36569,-2.147762,-19.77206
,,1,38.47717,-2.083354,-19.78277
,,1,38.58868,-2.017497,-19.79086
,,1,38.70133,-1.945124,-19.80038
,,1,38.81237,-1.879877,-19.80778
,,1,38.92367,-1.877059,-19.79544
,,1,39.03653,-1.877059,-19.79544
,,1,39.14728,-1.877059,-19.79544
,,1,39.25882,-1.877059,-19.79544
,,1,39.37108,-1.877059,-19.70021
,,1,39.48235,-1.877059,-19.32524
,,1,39.59396,-1.877059,-18.80419
,,1,39.70614,-1.877059,-18.24864
,,1,39.81732,-1.877059,-17.7432
,,1,39.92905,-1.877059,-17.7432
,,1,40.04095,-1.877059,-17.7432
,,1,40.1525,-1.877059,-17.7432
,,1,40.26413,-1.877059,-17.7432
,,1,40.37585,-1.877059,-17.7432
,,1,40.48756,-1.877059,-17.7432
,,1,40.59938,-1.877059,-17.7432
,,1,40.71102,-1.877059,-17.72645
,,1,40.82264,-1.877059,-17.41194
,,1,40.93449,-1.877059,-16.85638
,,1,41.04613,-1.877059,-16.30083
,,1,41.15789,-1.877059,-15.74528
,,1,41.26993,-1.877059,-15.39457
,,1,41.38134,-1.877059,-15.38847
,,1,41.4929,-1.877059,-15.38847
,,1,41.6053,-1.877059,-15.38847
,,1,41.71637,-1.877059,-15.38847
,,1,41.82802,-1.877059,-15.38847
,,1,41.93996,-1.877059,-15.38847
,,1,42.05134,-1.877059,-15.38847
,,1,42.16338,-1.877059,-15.38847
,,1,42.2752,-1.877059,-15.38847
,,1,42.38673,-1.877059,-15.38847
,,1,42.49835,-1.877059,-15.38847
,,1,42.61008,-1.877059,-15.38847
,,1,42.722,-1.877059,-15.38847
,,1,42.83369,-1.877059,-15.38847
