ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,0,3,18,4.570978E-09,25.86015,257.5714,357.0779
1,0,3,18,1.817311E-08,25.79622,256.4377,356.7422
1,0,3,18,3.078082E-08,25.64752,255.9819,356.7164
1,0,3,18,4.252703E-08,25.36652,256.0881,356.8172
1,0,3,18,4.677186E-08,24.51851,256.7776,356.8833
1,0,3,18,4.677186E-08,18.6671,259.7666,357.3417
1,0,3,18,4.677186E-08,5.393411,266.7204,358.2596
1,0,3,18,4.677186E-08,2.32342,269.3143,357.5909
1,0,3,18,4.677186E-08,2.288757,271.7215,356.8742
1,0,3,18.00142,0.01311631,3.100367,276.4273,356.1762
1,0,3,18.02948,0.1258772,5.640918,295.0277,356.6888
1,0,3,18.03625,0.136471,6.390237,317.0433,359.2285
1,0,3,18.03712,0.137173,5.962073,331.4957,1.044071
1,0,3,18.03712,0.137173,5.5024,333.574,1.185298
1,0,3,18.03845,0.1379645,6.005937,328.1756,1.482574
1,0,3,18.04287,0.1421664,6.745767,307.0143,359.9534
1,0,3,18.04604,0.1514563,5.864173,272.0025,0.4037614
1,0,3,18.04248,0.1616311,5.689263,232.8061,358.2865
1,0,3,18.03393,0.1683474,4.070048,208.8578,354.6171
1,0,3,18.0246,0.1716582,3.389444,193.9781,354.3604
1,0,3,18.01192,0.1741544,3.925524,190.6384,355.0345
1,0,3,18.00235,0.1768199,6.138317,199.9917,354.6136
1,0,3,17.99633,0.1796261,7.125924,210.205,355.4854
1,0,3,17.97269,0.1877802,7.203298,215.6269,356.1777
1,0,3,17.31495,0.1140793,6.90366,218.0715,355.8963
1,0,3,16.40276,0.09619316,7.927049,230.346,355.9454
1,0,3,15.52124,0.3285065,9.21921,246.1007,358.3127
1,0,3,14.64071,0.7626333,8.280129,254.5245,358.9731
1,0,3,13.86264,1.248463,8.349808,257.7633,358.4804
1,0,3,13.15234,1.718054,8.566831,257.8571,358.363
1,0,3,12.37251,2.198098,9.27555,254.061,358.1365
1,0,3,11.6052,2.560195,9.326008,245.0016,357.4703
1,0,3,10.71124,2.724169,9.092235,222.6517,358.049
1,0,3,9.779084,2.454082,10.43435,196.2268,357.7856
1,0,3,9.017567,1.953158,10.38024,188.2677,356.9299
1,0,3,7.976824,1.173111,11.24897,188.4505,357.0072
1,0,3,6.907228,0.4292027,10.71139,188.5468,358.5213
1,0,3,6.137723,-0.1739356,11.781,184.4675,358.5813
1,0,3,5.40531,-0.819694,12.15587,181.8266,358.7316
1,0,3,5.004085,-1.407705,11.64612,179.4904,358.603
1,0,3,4.751463,-2.05061,10.93417,179.2647,358.733
1,0,3,4.547823,-2.694507,10.28602,179.5103,358.676
