ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,1,4,-18,9.687574E-09,6.495692,172.9028,358.6173
1,1,4,-18,2.204842E-08,7.225293,173.0626,358.8756
1,1,4,-18,3.302031E-08,7.657011,172.8337,359.2712
1,1,4,-18,4.09445E-08,7.471186,170.7538,359.5043
1,1,4,-18,4.09445E-08,5.788965,160.1642,357.997
1,1,4,-18.00142,-0.0007866437,5.304873,150.7054,357.5752
1,1,4,-18.03657,-0.03612413,5.509603,146.5091,357.6154
1,1,4,-17.88458,-0.4829517,6.539942,145.6174,359.6722
1,1,4,-17.57377,-1.114689,7.639844,141.2101,0.6962134
1,1,4,-16.89645,-1.380438,8.647369,137.9297,0.02291775
1,1,4,-16.03644,-1.448801,9.260505,135.2563,359.7357
1,1,4,-15.24232,-1.521426,7.965005,138.499,0.0396471
1,1,4,-14.61261,-1.849228,6.570582,145.3972,0.7432117
1,1,4,-14.0682,-2.37481,8.240569,146.6733,359.1506
1,1,4,-13.70012,-2.853255,9.771474,150.1487,0.7831225
1,1,4,-13.34049,-3.39042,8.191111,149.612,1.748129
1,1,4,-13.0136,-3.895539,7.797082,150.4335,1.794813
1,1,4,-12.66415,-4.442311,7.936453,152.048,1.654515
1,1,4,-12.03982,-4.894507,8.094026,151.9362,1.382756
1,1,4,-11.23651,-5.139022,9.170921,150.9478,1.393631
1,1,4,-10.41491,-5.35905,9.367255,150.1933,1.452171
1,1,4,-9.637134,-5.653655,9.508084,150.6993,2.344031
1,1,4,-9.215833,-6.158256,8.928021,152.7044,3.298956
1,1,4,-8.725408,-6.680951,9.171183,152.6028,2.637978
1,1,4,-8.052548,-7.0576,9.613166,152.4948,1.608817
1,1,4,-7.082253,-7.377804,10.93737,147.5224,0.8665604
1,1,4,-6.007367,-7.79059,9.417785,149.7502,3.928542
1,1,4,-5.296757,-8.402789,8.166449,156.5195,3.760214
1,1,4,-4.933831,-9.005682,7.143196,160.5001,3.025547
1,1,4,-4.644605,-9.545718,4.510722,162.6666,359.2456
1,1,4,-4.364619,-10.14425,4.090463,165.5988,354.4286
1,1,4,-4.122524,-10.70868,5.393132,166.562,351.3963
1,1,4,-3.764795,-11.29137,7.51269,165.4437,351.6545
1,1,4,-2.90811,-11.78721,10.27283,164.1474,351.9125
1,1,4,-2.184625,-12.26792,11.63496,165.235,353.0656
1,1,4,-1.650518,-12.80142,11.82248,166.1979,354.1715
1,1,4,-1.289123,-13.33418,10.37995,168.5327,355.7766
1,1,4,-1.013945,-13.89476,9.003768,170.8009,356.9184
1,1,4,-0.7129582,-14.59688,8.18525,171.5305,357.1401
1,1,4,-0.4142199,-15.44418,7.732435,172.9397,357.9089
1,1,4,0.02248392,-16.32358,8.565228,173.2457,358.0216
1,1,4,0.7512728,-16.98445,8.985645,173.4032,358.3297
1,1,4,1.449082,-17.34486,9.109187,174.0779,358.4654
1,1,4,2.085638,-16.60719,9.363608,175.5142,358.7451
1,1,4,2.696177,-15.92459,10.0967,176.8458,359.0506
1,1,4,3.230938,-15.30275,10.21349,177.6572,359.0047
1,1,4,3.291761,-14.65744,10.26147,178.9669,359.1103
1,1,4,3.104732,-14.06201,10.15381,179.3454,358.9058
1,1,4,2.816089,-13.37374,10.65937,180.3474,358.4629
1,1,4,2.449758,-12.72737,11.04517,180.3152,358.903
1,1,4,1.84401,-12.14084,12.03738,180.5992,358.0108
1,1,4,1.306782,-12.63001,16.62947,178.3621,358.9893
1,1,4,1.324015,-13.24347,21.66645,173.0115,359.9363
1,1,4,1.773235,-13.78225,22.42703,170.7299,359.7213
1,1,4,2.688533,-14.36907,15.01906,176.4674,1.522226
