ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,4,2,9,15,6.700463,152.4393,354.9443
1,4,2,9,15,7.187886,153.2878,355.1706
1,4,2,9,15,8.04441,155.626,355.042
1,4,2,9,15,9.260245,165.133,355.5023
1,4,2,9,15,8.875994,178.3151,357.1668
1,4,2,9,15,7.549131,195.2525,358.257
1,4,2,8.843442,14.85195,7.181148,212.0142,357.7554
1,4,2,7.964411,14.84618,7.009919,235.9345,358.101
1,4,2,7.088028,15.11719,7.744194,245.1007,358.3241
1,4,2,6.426255,15.12009,8.168563,242.2101,357.6892
1,4,2,6.044789,14.55362,7.544159,229.5963,357.3969
1,4,2,5.881094,13.64759,8.975112,234.6397,359.3461
1,4,2,5.678053,12.79512,9.220063,236.6856,0.3078682
1,4,2,5.509899,12.00056,10.11025,231.5836,0.1421187
1,4,2,5.500438,11.19083,9.227747,214.4728,358.8865
1,4,2,5.800014,10.37681,6.778741,193.4219,359.4745
1,4,2,5.776114,9.673425,7.005771,188.1232,359.131
1,4,2,5.682802,9.079177,7.72368,189.4512,359.4349
1,4,2,5.574943,8.441216,8.217305,189.737,359.6718
1,4,2,5.371015,7.867789,8.964892,189.8008,359.6562
1,4,2,4.680809,7.334621,9.486511,190.0195,359.6054
1,4,2,3.89053,6.769327,9.472144,189.2328,359.8699
1,4,2,3.339906,6.201208,8.974399,187.9926,359.7032
1,4,2,3.033967,5.637201,8.745496,187.3286,359.7106
1,4,2,2.737643,5.070719,8.640861,187.2163,359.7681
1,4,2,2.42324,4.457469,8.084717,186.2969,359.8287
1,4,2,2.104441,3.790583,7.9186,184.3624,359.8893
1,4,2,1.828641,3.159084,8.050902,182.8422,359.5791
1,4,2,1.549278,2.47716,7.985095,181.9422,359.806
