ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,5,3,9,-15,18.47427,335.1276,6.436705
1,5,3,9.010459,-14.9948,18.12101,335.5308,5.358576
1,5,3,9.01938,-14.99041,17.89687,334.6292,4.09177
1,5,3,9.025704,-14.98704,17.82743,331.4465,3.810774
1,5,3,9.032336,-14.98276,15.76779,325.0429,2.659203
1,5,3,9.038546,-14.97788,13.08232,320.734,1.555933
1,5,3,9.043564,-14.97381,11.35783,323.2788,0.9343562
1,5,3,9.046552,-14.97182,9.565922,337.4104,2.055619
1,5,3,9.046552,-14.97182,9.06634,344.7806,2.566075
1,5,3,9.060598,-14.95921,8.535896,345.3691,2.273833
1,5,3,9.082593,-14.52697,8.396441,346.2231,1.671954
1,5,3,9.37152,-13.75592,9.165018,348.9569,2.078604
1,5,3,9.457713,-13.08231,9.668507,350.3782,2.228229
1,5,3,9.248863,-12.50724,10.16283,353.8689,3.513793
1,5,3,8.871105,-11.89165,10.20631,358.3998,3.835651
1,5,3,8.546493,-11.23671,10.07729,6.232724,4.108116
1,5,3,8.311367,-10.48291,9.743474,18.38528,3.634876
1,5,3,8.205785,-9.726816,10.26225,31.26138,4.796328
1,5,3,8.260699,-9.019984,11.31797,43.43158,5.261032
1,5,3,8.442128,-8.257245,12.00037,54.22442,5.014507
1,5,3,8.646629,-7.465327,11.63286,61.20679,4.454491
1,5,3,8.87143,-6.521552,10.53784,51.43568,4.756368
1,5,3,8.663251,-5.655592,10.09888,13.17905,2.666732
1,5,3,7.967178,-5.072779,11.06334,348.9981,1.454755
1,5,3,7.268522,-4.595902,12.64288,352.6156,1.402174
1,5,3,6.787462,-4.003632,11.95358,356.1431,1.536881
1,5,3,6.494848,-3.334078,12.14626,357.8152,1.8728
1,5,3,6.28177,-2.750253,11.73791,357.3345,2.093435
1,5,3,6.053629,-2.121591,10.86591,357.097,1.9187
1,5,3,5.883283,-1.533254,10.2434,357.3781,1.577906
1,5,3,5.798669,-0.893504,10.0592,357.4455,1.492318
1,5,3,5.772712,-0.2050338,10.27422,358.0742,1.101071
1,5,3,5.752018,0.3909694,10.73918,357.9241,1.003691
1,5,3,5.729598,0.9863572,11.03122,357.8312,0.9621971
1,5,3,5.705002,1.626974,11.09635,357.7279,1.003581
1,5,3,5.680967,2.221769,11.18162,357.6939,1.128307
1,5,3,5.714176,2.910472,11.21874,357.7786,1.287874
1,5,3,5.870498,3.557984,11.30892,358.0945,1.379103
1,5,3,6.026138,4.158407,11.4,358.5305,1.368422
1,5,3,6.152282,4.573795,11.38336,358.9111,1.304248
1,5,3,6.152479,4.573799,11.34209,359.3213,1.185682
1,5,3,6.153958,4.399492,11.21915,359.52,1.130863
1,5,3,5.810791,3.800145,11.10091,359.5138,0.9604908
1,5,3,5.108149,3.114804,11.52364,1.902282,0.30277
1,5,3,4.534474,2.61736,12.42026,13.02975,359.6324
1,5,3,4.534474,2.61736,12.91888,35.67265,1.166424
1,5,3,4.534474,2.61736,11.34159,62.9712,5.109827
1,5,3,4.534474,2.61736,9.775269,79.72314,7.409049
1,5,3,4.534474,2.61736,9.909766,84.88046,6.456475
1,5,3,4.538422,2.617568,10.11459,86.98671,5.190207
1,5,3,4.916247,2.454972,13.13585,80.45239,5.100853
1,5,3,5.751464,2.103626,16.22087,54.06592,3.691759
1,5,3,6.657321,2.296136,15.24227,14.54669,1.179525
1,5,3,6.361524,2.916036,12.59113,356.9781,0.4841054
1,5,3,5.71394,3.461519,11.55509,356.2635,1.295154
1,5,3,5.310149,4.082365,9.937413,357.8563,1.103121
1,5,3,5.470253,4.687263,10.06962,357.8338,1.01107
