ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,5,0,9,15,12.37443,172.8956,359.8244
1,5,0,9,15,12.35395,173.1585,359.7497
1,5,0,9,15,12.35223,173.3188,359.7652
1,5,0,9,15,12.18423,173,359.7998
1,5,0,9,15,11.99884,172.874,359.5987
1,5,0,8.999694,14.99997,11.83982,174.7924,359.0758
1,5,0,8.830859,14.63164,11.94128,180.7045,359.4087
1,5,0,8.143808,14.01779,11.6528,189.8604,359.3374
1,5,0,7.46776,13.50007,12.2584,191.3887,358.9428
1,5,0,7.101657,12.97038,13.92311,190.4591,359.0477
1,5,0,6.836821,12.37686,15.74546,189.4893,359.1663
1,5,0,6.73815,11.80156,15.78981,190.4203,1.028982
1,5,0,6.615829,11.13849,15.26668,190.2981,1.20332
1,5,0,6.506428,10.51685,14.50921,189.585,1.416612
1,5,0,6.41223,9.934348,12.42298,188.929,1.914668
1,5,0,6.312718,9.300807,9.656555,189.1197,1.130181
1,5,0,6.210183,8.661375,5.437007,188.8021,0.4623452
