ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
12,0,0,-9,-15,349.9598,294.9082,357.9577
12,0,0,-9,-15,349.952,294.9051,357.9644
12,0,0,-9,-15,349.9585,294.9066,357.9742
12,0,0,-9,-15,349.9576,294.902,357.9731
12,0,0,-9,-15,349.9576,294.9107,357.9671
12,0,0,-9,-15,349.9448,294.9039,357.9676
12,0,0,-9,-15,349.9386,294.9142,357.9532
12,0,0,-9,-15,349.9501,294.9139,357.9651
12,0,0,-9,-15,349.9561,294.9114,357.9739
12,0,0,-9,-15,349.9611,294.9027,357.9739
12,0,0,-9,-15,349.9501,294.9026,357.9713
12,0,0,-9,-15,349.953,294.8973,357.9821
12,0,0,-9,-15,349.9465,294.9039,357.9704
12,0,0,-9,-15,349.9489,294.8887,357.981
12,0,0,-9,-15,349.9578,294.8889,357.9767
12,0,0,-9,-15,349.9618,294.8902,357.9706
12,0,0,-9,-15,349.9677,294.8816,357.9735
12,0,0,-9,-15,349.9633,294.8808,357.9717
12,0,0,-9,-15,349.9558,294.88,357.9692
12,0,0,-9,-15,349.9588,294.8873,357.9596
12,0,0,-9,-15,349.9578,294.8801,357.9732
12,0,0,-9,-15,349.958,294.8874,357.9562
12,0,0,-9,-15,349.9586,294.8843,357.9578
12,0,0,-9,-15,349.9514,294.8844,357.9687
12,0,0,-9,-15,349.9564,294.8835,357.9572
12,0,0,-9,-15,349.9672,294.8775,357.9644
12,0,0,-9,-15,349.9659,294.8802,357.9609
12,0,0,-9,-15,349.9701,294.8679,357.9647
12,0,0,-9,-15,349.9698,294.8721,357.9778
12,0,0,-9,-15,349.9668,294.8648,357.9836
12,0,0,-9,-15,349.967,294.8731,357.9676
12,0,0,-9,-15,349.9655,294.8697,357.9591
12,0,0,-9,-15,349.9581,294.8726,357.9658
12,0,0,-9,-15,349.968,294.8728,357.9733
12,0,0,-9,-15,349.9615,294.8723,357.9679
12,0,0,-9,-15,349.9629,294.8839,357.9733
12,0,0,-9,-15,349.9715,294.8719,357.9709
12,0,0,-9,-15,349.9639,294.8767,357.983
12,0,0,-9,-15,349.9651,294.8737,357.9822
12,0,0,-9,-15,349.9681,294.867,357.9792
12,0,0,-9,-15,349.9622,294.8728,357.9691
12,0,0,-9,-15,349.9604,294.8758,357.9709
12,0,0,-9,-15,349.9673,294.8788,357.9714
12,0,0,-9,-15,349.9743,294.8873,357.955
12,0,0,-9,-15,349.9681,294.888,357.9621
12,0,0,-9,-15,349.9593,294.8875,357.9658
12,0,0,-9,-15,349.9662,294.8846,357.963
12,0,0,-9,-15,349.9631,294.8889,357.9621
12,0,0,-9,-15,349.9667,294.906,357.9579
12,0,0,-9,-15,349.9724,294.8995,357.974
12,0,0,-9,-15,349.9792,294.897,357.9613
12,0,0,-9,-15,349.9844,294.8935,357.971
12,0,0,-9,-15,349.9802,294.9,357.9624
12,0,0,-9,-15,349.9757,294.8984,357.9537
12,0,0,-9,-15,349.9685,294.8954,357.9601
12,0,0,-9,-15,349.9726,294.8942,357.9655
12,0,0,-9,-15,349.9803,294.8994,357.9669
12,0,0,-9,-15,349.9735,294.9023,357.9597
12,0,0,-9,-15,349.9723,294.9016,357.9583
12,0,0,-9,-15,349.9589,294.8974,357.9654
12,0,0,-9,-15,349.9595,294.9051,357.9649
12,0,0,-9,-15,349.9633,294.9065,357.9605
12,0,0,-9,-15,349.9608,294.9042,357.9541
12,0,0,-9,-15,349.9757,294.9079,357.967
12,0,0,-9,-15,349.9688,294.913,357.9608
12,0,0,-9,-15,349.9677,294.8986,357.9655
12,0,0,-9,-15,349.958,294.908,357.9594
12,0,0,-9,-15,349.957,294.9075,357.9664
12,0,0,-9,-15,349.9586,294.898,357.9691
12,0,0,-9,-15,349.9558,294.8948,357.9647
12,0,0,-9,-15,349.9507,294.9026,357.9679
12,0,0,-9,-15,349.9534,294.8983,357.9739
12,0,0,-9,-15,349.9534,294.8923,357.9671
12,0,0,-9,-15,349.939,294.8979,357.9691
12,0,0,-9,-15,349.9586,294.9011,357.9617
12,0,0,-9,-15,349.9542,294.899,357.9737
12,0,0,-9,-15,349.9591,294.8941,357.9681
12,0,0,-9,-15,349.9608,294.8912,357.9699
12,0,0,-9,-15,349.9641,294.8975,357.972
12,0,0,-9,-15,349.9597,294.9043,357.9765
12,0,0,-9,-15,349.9588,294.9024,357.9738
12,0,0,-9,-15,349.9529,294.9009,357.9684
12,0,0,-9,-15,349.9598,294.9065,357.9766
12,0,0,-9,-15,349.9561,294.9102,357.9899
12,0,0,-9,-15,349.9395,294.9117,358.0074
12,0,0,-9,-15,349.9409,294.9184,357.9995
12,0,0,-9,-15,349.9388,294.9111,358.011
12,0,0,-9,-15,349.9492,294.9081,358.0102
