ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,5,2,-18,8.573334E-09,11.83867,55.3204,356.0804
1,5,2,-18,1.983799E-08,13.30847,58.67315,355.9246
1,5,2,-18,3.141751E-08,15.88271,67.66811,356.9036
1,5,2,-18,4.09445E-08,16.8585,77.09962,358.163
1,5,2,-18,4.09445E-08,14.50938,87.29664,359.2015
1,5,2,-18,4.09445E-08,11.60933,97.23045,0.05609212
1,5,2,-18,4.09445E-08,9.194266,99.64195,359.5079
1,5,2,-18.00018,-0.00122351,7.728609,98.05209,358.8097
1,5,2,-18.00384,-0.02619393,7.748047,98.78532,357.8779
1,5,2,-18.01102,-0.05863799,8.300849,106.8021,358.2269
1,5,2,-18.02824,-0.09375223,8.052685,123.6757,0.5877978
1,5,2,-18.04696,-0.114757,6.65798,137.2869,1.873141
1,5,2,-18.07002,-0.1331812,6.419035,144.759,2.38125
1,5,2,-18.09064,-0.1479481,7.363597,142.9155,2.469301
1,5,2,-18.10845,-0.1658636,8.179607,126.2761,1.66191
1,5,2,-18.09918,-0.2779859,8.220602,100.8878,0.4991171
1,5,2,-17.4831,-0.8439378,8.663955,79.90128,1.575748
1,5,2,-16.72799,-1.36994,9.581506,79.96402,2.012408
1,5,2,-15.97914,-1.903121,10.70213,79.88083,1.998174
1,5,2,-15.27726,-2.383632,12.17415,77.54667,0.6400458
1,5,2,-14.52733,-2.782326,9.843228,66.03896,0.500896
1,5,2,-13.50183,-2.979539,6.417105,47.15599,359.3695
1,5,2,-12.5816,-2.97006,5.746013,41.89421,359.659
1,5,2,-11.33977,-2.924421,9.236994,53.55335,0.2445205
1,5,2,-10.16602,-3.499428,9.079375,78.90197,4.866881
1,5,2,-9.27493,-4.06195,9.517976,75.39394,4.290023
1,5,2,-8.445244,-4.449369,9.54955,75.06145,4.295455
1,5,2,-7.853099,-4.347229,9.568147,76.11673,4.42791
1,5,2,-7.255576,-4.090373,9.700225,75.37897,4.615037
1,5,2,-6.728319,-3.753565,9.242917,75.15569,4.728306
1,5,2,-6.206969,-3.407696,10.1158,73.46128,4.824434
1,5,2,-5.624018,-2.983786,10.44901,70.39771,5.023223
1,5,2,-5.088644,-2.593599,11.11993,68.44901,5.693068
1,5,2,-4.562906,-2.312632,12.19761,66.7409,6.176277
1,5,2,-3.998313,-2.01305,12.19957,67.17605,6.875833
1,5,2,-3.456881,-1.767061,10.78598,73.42969,7.622027
1,5,2,-2.795195,-1.568852,8.962977,79.36107,6.116938
1,5,2,-2.223647,-1.390949,10.72945,70.74834,5.845767
1,5,2,-1.739256,-0.9876481,12.72554,41.85991,0.9931988
1,5,2,-1.426935,-0.4843335,13.58254,35.69507,359.5503
1,5,2,-1.057856,0.03177889,14.03288,41.17349,0.7262077
1,5,2,-0.5442333,0.4742278,13.64596,50.61454,1.777052
1,5,2,0.09352605,0.6860708,13.61252,53.37599,2.02544
1,5,2,0.6743837,0.9023889,14.10569,50.27811,1.938716
1,5,2,1.175688,1.291089,14.02906,50.13372,1.973959
1,5,2,1.637362,1.656635,13.68368,53.1961,2.806595
1,5,2,2.234566,2.069479,13.25967,57.33505,3.711476
1,5,2,2.746808,2.365422,12.0766,62.58074,4.23846
1,5,2,3.282387,2.629259,10.83335,71.1709,5.323673
1,5,2,3.73842,3.32064,9.597235,74.6719,5.84179
1,5,2,4.169323,4.045643,9.140774,78.01398,5.373335
1,5,2,4.533655,4.742898,8.548651,80.81287,4.869891
1,5,2,3.962051,5.093511,9.020869,82.15794,4.127159
1,5,2,3.304669,5.465148,9.74035,82.746,3.892965
1,5,2,2.675771,5.312146,10.47146,83.2167,3.636205
1,5,2,2.158621,4.650987,11.23932,83.59653,3.416285
1,5,2,1.565043,3.879461,11.63349,83.1331,3.169653
1,5,2,1.026161,3.147656,11.69648,81.58923,2.812732
1,5,2,0.5378172,2.478344,11.49573,80.19199,2.724283
1,5,2,-0.03490606,2.058945,11.12627,79.53534,2.668913
1,5,2,-0.6763701,2.290075,10.0423,79.78469,3.231569
1,5,2,-0.2827093,3.07206,10.50375,79.50494,3.515269
1,5,2,0.2619293,3.64564,10.76939,80.94272,3.562104
1,5,2,0.9578499,3.358469,10.55383,81.66556,3.659118
1,5,2,1.643701,2.847641,9.945815,81.3325,3.564396
1,5,2,2.388015,2.305876,10.57429,80.60571,3.473704
1,5,2,3.18991,1.731753,10.57038,80.42305,3.622568
1,5,2,3.82271,1.58239,10.14191,80.89628,3.692377
1,5,2,4.459989,1.672047,9.977769,81.20587,3.640744
1,5,2,5.048263,1.77489,10.18512,81.36884,3.600095
1,5,2,5.66153,2.014248,10.22474,82.01582,3.69395
1,5,2,5.956679,1.526164,10.28646,82.80505,3.626504
1,5,2,5.394934,0.7767646,10.59453,83.35149,3.434951
1,5,2,4.694514,1.173933,10.72549,82.82694,3.729612
1,5,2,3.954994,1.721346,11.06329,80.05499,3.407583
1,5,2,3.24296,2.192439,11.5125,77.22948,3.394654
1,5,2,2.573903,2.238205,12.1559,76.50063,3.452001
1,5,2,2.359087,1.97517,12.76332,75.67371,3.410619
1,5,2,2.359087,1.97517,12.92968,73.99141,3.045797
1,5,2,2.359087,1.97517,13.17231,68.86553,2.159839
1,5,2,2.359087,1.97517,12.85507,57.65226,359.631
1,5,2,2.359087,1.97517,13.4586,43.65801,359.339
1,5,2,2.359087,1.97517,13.29379,31.20118,359.3813
1,5,2,2.371766,1.969524,12.69859,23.30344,358.9924
1,5,2,2.743191,1.492523,11.58213,13.69921,358.1185
1,5,2,3.271292,0.7412894,11.00132,8.212469,357.2153
1,5,2,3.526777,0.009402158,11.81583,8.547526,357.0166
1,5,2,3.276907,-0.5931366,11.95302,10.88244,357.4692
1,5,2,2.73159,-0.9320345,12.77173,13.47507,357.9819
1,5,2,2.762113,-0.3760667,13.02031,15.52548,358.1312
1,5,2,3.165114,0.1631748,13.32584,17.56129,358.2242
1,5,2,4.022732,0.5879866,13.37454,19.2973,358.7467
1,5,2,4.841352,0.9862162,12.71345,17.035,358.9465
1,5,2,5.305307,1.472453,12.32516,13.01028,358.8982
