ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,5,5,18,1.24099E-08,13.10215,263.9797,1.464067
1,5,5,18,2.533368E-08,12.57213,282.252,1.780162
1,5,5,18,3.794061E-08,11.14848,295.9802,1.31216
1,5,5,18,4.677186E-08,9.720214,303.4798,1.168037
1,5,5,18,4.677186E-08,8.417413,297.8154,0.3535717
1,5,5,18,4.677186E-08,6.75107,280.4127,359.2752
1,5,5,17.85791,-0.003016511,6.627966,268.2491,358.56
1,5,5,17.1907,0.4112395,6.914881,257.97,359.7248
1,5,5,16.41683,0.7661494,6.796357,241.0772,359.4606
1,5,5,15.50385,0.8165124,6.227841,217.9381,359.3379
1,5,5,14.62629,0.5503266,7.106047,201.7087,358.9943
1,5,5,13.87888,0.1415258,8.283679,191.6382,358.989
1,5,5,13.09225,-0.3239809,9.560632,170.6916,357.6563
1,5,5,12.33687,-0.08430333,8.069696,148.88,358.4442
1,5,5,11.48559,-0.05238104,5.190961,127.9811,359.2074
1,5,5,10.59556,-0.2827418,5.75849,113.551,0.2365724
1,5,5,9.810661,-0.7593331,6.446364,97.06618,359.9379
1,5,5,9.121007,-1.461423,7.75823,84.09103,359.8042
1,5,5,8.634434,-2.161955,9.317657,77.79983,359.5802
1,5,5,8.234358,-2.913517,11.05445,69.11733,359.0643
1,5,5,7.90556,-3.768943,11.24343,65.85539,358.8407
1,5,5,8.34411,-3.51322,11.36571,81.87223,0.2773094
1,5,5,8.873129,-2.777293,10.06875,108.9696,0.8247057
1,5,5,8.537405,-2.130309,8.661818,133.8131,359.8703
1,5,5,7.842261,-1.795942,10.26279,166.81,357.839
1,5,5,7.290683,-1.386607,12.4962,192.7366,356.1268
1,5,5,6.715309,-1.069792,13.03696,210.7066,357.5143
1,5,5,6.224872,-0.7222244,14.27009,234.6552,358.227
1,5,5,6.218977,-0.7132781,13.83184,258.3554,0.6291277
1,5,5,6.218977,-0.7132781,15.08483,275.2812,0.2449467
1,5,5,6.218977,-0.7132781,14.37857,289.3784,0.6982018
1,5,5,6.209071,-0.6188425,14.31087,304.772,0.6361504
1,5,5,6.212968,0.2023961,15.1561,323.0855,1.790418
1,5,5,6.496855,1.066738,14.4712,340.0594,3.386585
1,5,5,6.986378,1.884839,13.82457,351.9244,3.629183
1,5,5,7.134124,2.495646,12.6557,355.9152,2.055867
1,5,5,7.04388,3.128748,12.44986,356.0963,1.124608
1,5,5,6.637733,3.696755,12.34873,357.1613,0.3716834
1,5,5,6.653312,4.331551,13.32785,359.7087,0.06129346
1,5,5,7.086546,5.008854,14.80231,0.2798725,359.8066
1,5,5,7.242387,5.594528,14.36552,359.191,359.7232
1,5,5,6.618632,6.213042,14.03714,358.2606,359.2547
