ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,4,1,9,-15,10.57208,245.1698,358.0972
1,4,1,9,-15,10.41771,245.0671,358.2212
1,4,1,9,-15,10.59527,245.3153,358.1057
1,4,1,9,-15,10.55815,248.6916,357.7029
1,4,1,9,-15,9.894094,263.8563,358.2531
1,4,1,9,-15,8.880307,285.4743,359.1629
1,4,1,9,-15,7.216511,301.6548,359.3027
1,4,1,9,-15,6.758089,305.9964,358.2852
1,4,1,8.958997,-14.96853,6.989208,308.2476,356.0057
1,4,1,8.965786,-14.27398,9.098012,329.1016,357.4531
1,4,1,9.376988,-13.45888,9.078598,348.6255,0.6387923
1,4,1,9.996965,-12.69355,8.903964,356.1093,1.18361
1,4,1,10.40164,-12.06726,8.757616,356.3701,0.6234714
1,4,1,10.34722,-11.46968,8.088049,354.1993,0.7997144
1,4,1,10.24765,-10.83068,8.426419,349.3481,0.9102404
1,4,1,10.11058,-10.24719,9.04003,344.7699,1.198999
1,4,1,9.893977,-9.590436,8.232242,339.1513,1.784567
1,4,1,9.571325,-9.028882,7.641318,328.5361,1.616454
1,4,1,9.14455,-8.604297,6.161095,310.9517,0.4789861
1,4,1,8.562469,-8.314106,4.971914,294.7985,0.7603674
1,4,1,7.974762,-8.165629,5.06214,285.9385,1.237334
1,4,1,7.286357,-8.045635,5.270307,282.7084,1.187725
1,4,1,6.646688,-7.926063,5.438981,281.7327,0.9261718
1,4,1,6.054636,-7.8073,5.62257,281.0135,0.7917063
1,4,1,5.463056,-7.688964,6.658353,282.2132,0.1976666
1,4,1,4.835361,-7.53228,9.549059,286.2139,0.3259884
1,4,1,4.157431,-7.258101,11.86667,298.8222,0.6803526
1,4,1,3.719084,-6.86574,12.3533,324.1456,1.569105
1,4,1,3.508549,-6.224109,11.17782,353.7257,1.88523
1,4,1,3.624804,-5.320446,10.87889,18.50966,0.2973994
1,4,1,4.177804,-4.587111,10.32655,60.23028,3.990424
1,4,1,4.607602,-3.645946,9.675734,74.6599,5.403908
1,4,1,4.99405,-2.865214,10.6136,74.06153,4.469219
1,4,1,4.9022,-2.069012,12.63427,71.91306,5.199486
1,4,1,3.937883,-1.617665,11.78417,40.33398,2.666983
1,4,1,2.946624,-2.024529,13.02502,3.801634,359.4197
1,4,1,2.227127,-2.645039,12.81945,2.528771,359.8499
1,4,1,1.641543,-2.007013,11.82071,7.229155,0.6130323
1,4,1,1.753509,-1.420858,11.75056,5.38326,0.6593028
1,4,1,1.972839,-0.7958418,11.58897,3.797272,0.2633298
1,4,1,1.816725,-0.1943332,11.30675,2.413404,0.7290072
