ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,4,4,18,1.24099E-08,31.1964,213.3551,357.9361
1,4,4,18,2.533368E-08,25.14024,213.8004,358.0987
1,4,4,18,3.794061E-08,20.87089,214.2883,358.1681
1,4,4,18,4.677186E-08,17.55159,214.8025,358.3342
1,4,4,18,4.677186E-08,14.73867,215.3445,358.4229
1,4,4,18,4.677186E-08,12.15879,216.0482,358.619
1,4,4,17.64366,-0.1496476,10.05914,215.0612,358.085
1,4,4,16.73869,-0.2575614,10.08201,222.0613,355.9894
1,4,4,15.79984,-0.03446816,10.19679,252.0015,358.5037
1,4,4,15.08707,0.3737133,9.245238,269.6351,0.04818627
1,4,4,14.4895,0.4154274,9.477072,273.9085,0.09750632
1,4,4,13.84368,0.4077366,9.060142,271.464,359.6839
1,4,4,13.24533,0.3764945,9.874884,268.0992,359.3946
1,4,4,12.57335,0.24891,10.60892,246.978,356.5352
1,4,4,12.10013,-0.1129086,6.259596,215.8986,357.9417
1,4,4,11.79443,-0.6340107,6.707112,199.0746,2.336014
1,4,4,11.4962,-1.211586,9.459073,205.5801,3.360894
1,4,4,11.06063,-1.663067,9.199827,205.4406,1.796455
1,4,4,10.52507,-2.187704,9.080956,202.4849,0.9711143
1,4,4,9.998681,-2.65038,10.36845,208.3251,1.838197
1,4,4,9.482575,-3.044317,11.42455,209.7603,1.319632
1,4,4,8.897808,-3.416357,13.58448,222.715,359.1574
1,4,4,8.266522,-3.471683,12.74203,256.2241,1.700515
1,4,4,7.526648,-3.155295,13.52813,272.6234,1.986785
1,4,4,6.945307,-2.822385,13.45019,270.8031,1.164619
1,4,4,6.35379,-2.505538,12.67368,269.9595,0.797936
1,4,4,5.713783,-2.166888,11.6844,270.0677,0.2735085
1,4,4,5.075745,-1.826174,11.95334,269.942,359.597
1,4,4,4.378071,-1.496049,14.43331,263.8082,359.1901
1,4,4,3.691992,-1.313165,16.4458,250.5755,357.9189
1,4,4,3.034763,-1.259435,16.16562,242.5395,359.8542
1,4,4,2.32656,-1.390742,13.22599,217.5836,359.5293
1,4,4,1.729765,-1.767439,10.14312,197.1871,359.7074
1,4,4,1.102751,-2.334075,10.24849,189.7484,1.306718
1,4,4,0.4157019,-2.911259,11.50065,182.1141,1.634608
1,4,4,-0.2808119,-3.690493,11.82299,171.1229,0.9361584
1,4,4,-1.121875,-4.310703,12.58177,154.4459,1.092138
1,4,4,-1.896723,-3.732164,12.09201,126.6172,0.2842156
1,4,4,-2.235044,-2.819756,11.51183,105.1758,359.2571
1,4,4,-2.778645,-2.087101,11.32347,92.42447,359.8852
1,4,4,-3.161074,-1.436772,11.00093,87.42614,0.4133813
1,4,4,-2.751148,-0.5315211,12.00421,87.6351,1.326453
1,4,4,-1.869222,-0.4249617,18.61215,90.84628,1.033428
1,4,4,-1.157465,-1.286306,18.74377,91.72533,2.310738
1,4,4,-1.495317,-1.891685,17.53522,89.34818,2.386826
1,4,4,-2.062026,-2.275045,15.2157,86.71605,1.990235
1,4,4,-2.731906,-1.819022,13.4922,85.73307,2.067015
1,4,4,-3.374,-1.786023,12.39151,85.55433,1.803197
1,4,4,-3.996228,-2.51983,11.87799,84.9349,1.589638
1,4,4,-4.567495,-3.230651,11.35395,84.28762,1.563239
1,4,4,-5.094514,-3.894569,10.56763,83.83114,1.936103
1,4,4,-5.652862,-4.61555,11.48394,83.06384,2.203182
1,4,4,-6.348979,-4.297642,11.46669,80.97102,2.715424
1,4,4,-7.134887,-3.826436,11.46129,70.12718,1.791679
1,4,4,-8.02544,-3.633939,10.42624,48.02333,359.532
1,4,4,-8.539751,-3.278092,10.39849,36.24793,358.5228
1,4,4,-8.376143,-2.59927,10.60435,28.86942,357.3573
1,4,4,-7.558539,-2.387217,12.43954,32.82533,357.3291
1,4,4,-6.666533,-2.479751,14.63492,65.64295,2.378606
1,4,4,-5.851273,-2.999178,13.85779,82.66977,4.211976
1,4,4,-5.223657,-2.910111,13.0339,79.42092,2.687992
1,4,4,-4.707108,-2.490074,12.07674,79.16316,1.677889
1,4,4,-4.143035,-1.928621,10.91466,84.38811,1.990113
1,4,4,-3.550851,-1.851421,9.903512,86.88415,1.743686
1,4,4,-2.804324,-2.028789,9.944721,87.03602,1.513287
1,4,4,-2.184866,-2.371922,9.918606,86.59568,1.464055
1,4,4,-1.515475,-2.711696,9.894643,85.81011,1.510176
1,4,4,-0.9007755,-2.883002,9.941622,84.85011,1.624375
1,4,4,-0.2596703,-2.827454,9.95802,84.93731,1.764403
1,4,4,0.4272908,-2.770291,10.02977,85.3242,1.963742
1,4,4,1.064858,-2.675559,10.03362,85.4144,2.095582
1,4,4,1.629232,-2.269872,10.04153,85.40352,2.200054
1,4,4,2.190773,-1.838989,10.10985,85.26637,2.307053
1,4,4,2.81756,-1.630627,10.18917,85.14272,2.263649
1,4,4,3.503508,-1.567627,10.32449,84.87259,2.104923
1,4,4,4.143366,-1.508092,10.42747,84.53528,1.892467
1,4,4,5.101985,-1.848885,10.52681,84.22855,1.60112
1,4,4,6.117271,-2.679332,10.68099,83.67068,1.390302
1,4,4,6.148911,-2.791189,10.68715,82.84155,1.233139
1,4,4,5.46765,-2.888194,10.54228,80.65943,0.8650087
1,4,4,4.823899,-2.998683,9.230712,64.21999,0.4084535
1,4,4,3.907044,-3.164289,6.74663,19.58428,356.5552
1,4,4,3.661043,-3.227352,7.8641,11.74387,355.5991
1,4,4,3.723423,-2.348624,9.184009,9.829383,356.6726
1,4,4,3.02107,-2.536798,9.784866,11.42922,356.4068
1,4,4,2.191678,-3.052719,9.979131,13.1136,356.649
1,4,4,1.463784,-3.483009,10.65903,14.16071,356.38
1,4,4,0.7314985,-3.903658,10.88632,14.42669,356.5356
1,4,4,-0.005104596,-4.141948,10.94174,15.144,357.1262
1,4,4,-0.4739539,-3.377575,11.09836,15.19146,356.9935
1,4,4,-0.9662403,-2.524171,10.66329,15.27623,357.1745
1,4,4,-1.061217,-1.829647,10.36721,15.35201,357.2302
1,4,4,-0.3046348,-1.41609,10.3864,15.9952,357.1155
1,4,4,0.2322669,-1.660404,11.76204,33.63885,357.8722
1,4,4,0.04950872,-2.523034,11.81042,79.21803,2.527107
1,4,4,-0.7091461,-3.124947,10.28107,105.359,2.880298
1,4,4,-1.575966,-3.516727,10.97239,86.91077,359.6147
1,4,4,-2.582559,-2.686142,11.23682,85.81779,359.3449
1,4,4,-3.056391,-1.879334,12.24226,84.16989,359.5462
1,4,4,-2.59856,-1.226414,13.86724,85.47348,0.09168461
1,4,4,-1.960363,-0.4908962,14.47172,87.84602,0.8392238
1,4,4,-1.354286,0.1843931,14.38098,88.1017,1.148472
1,4,4,-0.7802351,0.6680611,14.02478,89.23133,1.453
