ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
,,2,0,0.2409222,-18,0,2.21804,257.2683,359.6574
,,2,0,0.3524275,-18,0,2.216931,257.2704,359.6657
,,2,0,0.4752739,-18,0,2.209033,257.2669,359.648
,,2,0,0.5871602,-18,0,2.202096,257.2724,359.6598
,,2,0,0.6987285,-18,0,2.230256,257.2709,359.6644
,,2,0,0.8104028,-18,0,2.222481,257.2657,359.6582
,,2,0,0.9320135,-18,0,2.223572,257.271,359.6699
,,2,0,1.034277,-18,0,2.221803,257.2636,359.6687
,,2,0,1.145623,-18,0,2.219007,257.2607,359.6657
,,2,0,1.25913,-18,0,2.228152,257.2643,359.6598
,,2,0,1.370033,-18,0,2.234206,257.2617,359.6728
,,2,0,1.482666,-18,0,2.229583,257.2692,359.6673
,,2,0,1.593887,-18,0,2.220305,257.2695,359.6482
,,2,0,1.715704,-18,0,2.217698,257.2643,359.6606
,,2,0,1.827545,-18,0,2.206555,257.2613,359.6581
,,2,0,1.939629,-18,0,2.201945,257.2609,359.6583
,,2,0,2.058555,-18,0,2.211579,257.2755,359.6647
,,2,0,2.175544,-18,0,2.210829,257.2685,359.6797
,,2,0,2.274498,-18,0,2.232926,257.2707,359.6732
,,2,0,2.385907,-18,0,2.243438,257.2637,359.6601
,,2,0,2.499829,-18,0,2.246884,257.2646,359.6657
,,2,0,2.60927,-18,0,2.232008,257.2705,359.6555
,,2,0,2.72104,-18.00405,0.02186871,2.209089,257.2728,359.6617
,,2,0,2.832936,-17.90996,0.5339815,2.205896,257.2639,359.6654
,,2,0,2.95572,-17.76727,1.147116,2.208783,257.274,359.6578
,,2,0,3.056168,-17.6236,1.766309,2.225796,257.2715,359.6533
,,2,0,3.16798,-17.48414,2.368642,2.225509,257.2684,359.6583
,,2,0,3.326981,-17.34324,2.977129,2.23051,257.2621,359.6677
,,2,0,3.483442,-17.20156,3.588999,2.201953,257.2543,359.6552
,,2,0,3.633018,-17.07241,4.309493,2.240216,257.2693,359.6629
,,2,0,3.784781,-16.98386,4.933335,2.222853,257.2676,359.6573
,,2,0,3.954548,-16.90128,5.571766,2.222858,257.2665,359.6589
,,2,0,4.105552,-16.93682,6.209455,2.248026,257.2637,359.6639
,,2,0,4.255662,-17.28122,6.728403,2.248247,257.2732,359.6741
,,2,0,4.406553,-17.98142,6.837335,2.242708,257.2624,359.6613
,,2,0,4.555029,-18.74845,6.612157,2.21135,257.257,359.6708
,,2,0,4.728931,-18.62739,6.193958,2.211919,257.2704,359.668
,,2,0,4.910586,-17.7955,6.26478,2.221072,257.2705,359.6539
