ParticipantID,Session-number,BlockID,time-stamp,x,z
,,3,30.31336,0,0
,,3,30.42315,0,0
,,3,30.53546,0,0
,,3,30.64716,0,0
,,3,30.7589,0,0
,,3,30.87042,0,0
,,3,30.98185,0,0
,,3,31.0934,0,0
,,3,31.20591,0,0
,,3,31.31687,0,0
,,3,31.42869,0,0
,,3,31.54049,0,0
,,3,31.65236,0,0
,,3,31.76363,0,0
,,3,31.8755,0,0
,,3,31.98742,0,0
,,3,32.09893,0,0
,,3,32.21124,0,-0.09107447
,,3,32.32215,0.005311489,-0.3920503
,,3,32.43427,0.04473639,-1.003159
,,3,32.54552,0.08690786,-1.558712
,,3,32.65723,0.1290793,-2.114266
,,3,32.76925,0.1712508,-2.669819
,,3,32.88083,0.2113624,-3.225373
,,3,32.99264,0.213243,-3.780926
,,3,33.1046,0.1165619,-4.336294
,,3,33.21609,-0.1233759,-4.858387
,,3,33.32744,-0.4705648,-5.313184
,,3,33.4396,-0.8842993,-5.71976
,,3,33.55146,-1.322054,-6.087699
,,3,33.66295,-1.76393,-6.445785
,,3,33.77516,-2.172919,-6.843863
,,3,33.88628,-2.478771,-7.320187
,,3,33.99781,-2.718389,-7.83567
,,3,34.10963,-2.902031,-8.388168
,,3,34.22142,-3.018558,-8.943722
,,3,34.33299,-3.086498,-9.499275
,,3,34.4444,-3.109465,-10.05483
,,3,34.55636,-3.109465,-10.66594
,,3,34.66816,-3.109465,-11.22149
,,3,34.77965,-3.109465,-11.77704
,,3,34.89135,-3.109465,-12.3326
,,3,35.00356,-3.109465,-12.88815
,,3,35.11481,-3.109465,-13.4437
,,3,35.22668,-3.109465,-13.99926
,,3,35.33867,-3.109465,-14.55481
,,3,35.44992,-3.109465,-15.11036
,,3,35.56136,-3.109465,-15.66592
,,3,35.67355,-3.109465,-16.22147
,,3,35.78503,-3.109465,-16.77703
,,3,35.89669,-3.109465,-17.33258
,,3,36.00862,-3.109465,-17.88813
,,3,36.12021,-3.109465,-18.44369
,,3,36.23224,-3.109465,-18.99924
,,3,36.34341,-3.109465,-19.55479
,,3,36.46611,-3.009804,-19.62536
,,3,36.57803,-2.90422,-19.64484
,,3,36.69071,-2.812398,-19.66177
,,3,36.80164,-2.720579,-19.67871
,,3,36.9133,-2.661223,-19.67581
,,3,37.02492,-2.661215,-19.67576
,,3,37.1376,-2.661215,-19.67576
,,3,37.24829,-2.661215,-19.67576
,,3,37.36009,-2.661215,-19.67576
,,3,37.47197,-2.661215,-19.67576
,,3,37.58332,-2.661215,-19.67576
,,3,37.6951,-2.620392,-19.6998
,,3,37.807,-2.541309,-19.7104
,,3,37.91855,-2.460849,-19.723
,,3,38.03022,-2.382582,-19.73526
,,3,38.14192,-2.304308,-19.74753
,,3,38.25356,-2.226034,-19.75979
,,3,38.36569,-2.147762,-19.77206
,,3,38.47717,-2.083354,-19.78277
,,3,38.58868,-2.017497,-19.79086
,,3,38.70133,-1.945124,-19.80038
,,3,38.81237,-1.879877,-19.80778
,,3,38.92367,-1.877059,-19.79544
,,3,39.03653,-1.877059,-19.79544
,,3,39.14728,-1.877059,-19.79544
,,3,39.25882,-1.877059,-19.79544
,,3,39.37108,-1.877059,-19.70021
,,3,39.48235,-1.877059,-19.32524
,,3,39.59396,-1.877059,-18.80419
,,3,39.70614,-1.877059,-18.24864
,,3,39.81732,-1.877059,-17.7432
,,3,39.92905,-1.877059,-17.7432
,,3,40.04095,-1.877059,-17.7432
,,3,40.1525,-1.877059,-17.7432
,,3,40.26413,-1.877059,-17.7432
,,3,40.37585,-1.877059,-17.7432
,,3,40.48756,-1.877059,-17.7432
,,3,40.59938,-1.877059,-17.7432
,,3,40.71102,-1.877059,-17.72645
,,3,40.82264,-1.877059,-17.41194
,,3,40.93449,-1.877059,-16.85638
,,3,41.04613,-1.877059,-16.30083
,,3,41.15789,-1.877059,-15.74528
,,3,41.26993,-1.877059,-15.39457
,,3,41.38134,-1.877059,-15.38847
,,3,41.4929,-1.877059,-15.38847
,,3,41.6053,-1.877059,-15.38847
,,3,41.71637,-1.877059,-15.38847
,,3,41.82802,-1.877059,-15.38847
,,3,41.93996,-1.877059,-15.38847
,,3,42.05134,-1.877059,-15.38847
,,3,42.16338,-1.877059,-15.38847
,,3,42.2752,-1.877059,-15.38847
,,3,42.38673,-1.877059,-15.38847
,,3,42.49835,-1.877059,-15.38847
,,3,42.61008,-1.877059,-15.38847
,,3,42.722,-1.877059,-15.38847
,,3,42.83369,-1.877059,-15.38847
