ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
01,1,1,2,25.61222,-9.003891,15.60037,7.13851,185.6716,2.734322
01,1,1,2,25.72318,-9.003891,15.60037,7.467619,185.5646,3.307029
01,1,1,2,25.83408,-9.003891,15.60037,7.6897,185.0081,3.412631
01,1,1,2,25.9454,-9.003891,15.60037,7.611106,184.8856,3.290204
01,1,1,2,26.05629,-9.003891,15.60037,6.948004,184.2139,3.105836
01,1,1,2,26.16752,-9.003891,15.60037,4.729348,180.7119,2.10889
01,1,1,2,26.27849,-9.003891,15.60037,0.534041,176.0399,1.698776
01,1,1,2,26.38951,-9.003891,15.60037,357.8556,178.7503,1.23027
01,1,1,2,26.50082,-9.003891,15.60037,357.0861,194.416,0.5252728
01,1,1,2,26.61226,-9.003891,15.60037,355.3962,218.662,0.489037
01,1,1,2,26.72316,-9.003891,15.60037,354.2725,242.0497,0.5276653
01,1,1,2,26.8346,-9.003891,15.60037,353.671,259.4634,0.4383278
01,1,1,2,26.94571,-9.003891,15.60037,353.8902,268.8009,0.242993
01,1,1,2,27.05666,-9.003891,15.60037,354.8814,268.4196,359.6351
01,1,1,2,27.1679,-9.003891,15.60037,356.8215,254.0814,359.8916
01,1,1,2,27.27895,-9.003891,15.60037,359.1082,228.6668,359.6033
01,1,1,2,27.39026,-9.003891,15.60037,0.375591,200.8798,358.9819
01,1,1,2,27.50131,-9.003891,15.60037,0.3364774,174.8424,358.9698
01,1,1,2,27.61231,-9.003891,15.60037,358.8216,150.2806,359.7732
01,1,1,2,27.72327,-9.003891,15.60037,357.4998,130.56,1.043044
01,1,1,2,27.8343,-9.003891,15.60037,358.3115,111.5401,2.314677
01,1,1,2,27.94559,-9.003891,15.60037,0.08877216,100.424,1.313921
01,1,1,2,28.05632,-9.004695,15.58994,0.5429059,93.69226,1.238418
01,1,1,2,28.16756,-9.002493,15.52374,0.4498092,83.64675,0.8221427
01,1,1,2,28.2783,-8.996589,15.49029,1.45701,71.03753,0.5533385
01,1,1,2,28.38946,-8.995032,15.48738,359.7335,49.93791,0.7398741
01,1,1,2,28.50053,-8.994884,15.48721,359.2939,34.53295,1.900872
01,1,1,2,28.61168,-8.992743,15.4862,359.5693,24.64662,1.475886
01,1,1,2,28.72269,-8.982334,15.48178,359.9136,22.71466,0.2694699
01,1,1,2,28.8338,-8.982334,15.48178,1.165374,30.01789,359.5403
01,1,1,2,28.94513,-8.982334,15.48178,2.028071,47.59131,358.8069
01,1,1,2,29.05591,-8.979161,15.47266,1.421906,73.33912,359.3851
01,1,1,2,29.16687,-8.975976,15.45366,0.69126,100.4415,359.7571
01,1,1,2,29.27794,-8.975976,15.45366,0.1846688,122.6577,358.9625
01,1,1,2,29.38914,-8.975976,15.45366,359.7833,144.3883,359.0066
01,1,1,2,29.50009,-8.975976,15.45366,359.1305,160.4122,359.5943
01,1,1,2,29.61144,-8.974037,15.44273,358.0008,170.2424,1.651982
01,1,1,2,29.72252,-8.936108,15.14206,358.1438,173.1027,2.48152
01,1,1,2,29.83321,-8.872519,14.67984,0.1451465,171.3099,2.754471
01,1,1,2,29.9446,-8.790907,14.22052,0.8894633,167.6622,1.416219
01,1,1,2,30.05544,-8.582109,13.80006,1.508566,156.037,0.6237985
01,1,1,2,30.16671,-8.231405,13.47389,359.6746,142.3486,0.8029613
01,1,1,2,30.27779,-7.657494,13.35851,358.1364,136.3468,0.8854473
01,1,1,2,30.38852,-7.067445,13.30184,358.5334,130.7895,1.173705
01,1,1,2,30.49985,-6.572172,13.17969,357.8995,125.2731,1.455313
01,1,1,2,30.61076,-6.100748,13.04327,358.2481,123.7393,1.841061
01,1,1,2,30.72182,-5.734771,12.75111,357.817,123.198,2.15209
01,1,1,2,30.83286,-5.410449,12.39426,357.1031,122.7589,1.970938
01,1,1,2,30.94385,-5.09634,12.02399,357.0028,123.9084,2.065713
01,1,1,2,31.05515,-4.793374,11.64439,357.3409,125.9001,1.65472
01,1,1,2,31.16642,-4.503409,11.25454,357.6252,127.7574,1.649481
01,1,1,2,31.27732,-4.226395,10.85455,357.608,129.2006,1.877647
01,1,1,2,31.38816,-3.958377,10.44748,358.2059,130.0221,1.633162
01,1,1,2,31.49932,-3.695,10.03716,358.6303,130.5669,1.337183
01,1,1,2,31.6103,-3.434215,9.625023,359.231,130.7946,1.260276
01,1,1,2,31.72152,-3.169519,9.216921,359.7052,130.3688,1.229227
01,1,1,2,31.83293,-2.893881,8.81928,359.8839,129.6086,1.218945
01,1,1,2,31.94342,-2.608433,8.431433,359.8887,129.2437,1.18142
01,1,1,2,32.0549,-2.317706,8.049724,359.5151,129.2588,1.208394
01,1,1,2,32.16646,-2.025356,7.669894,359.5688,129.2227,1.287657
01,1,1,2,32.27682,-1.734037,7.289255,359.6239,129.4642,1.571132
01,1,1,2,32.38789,-1.444803,6.907044,359.6331,129.9192,1.737598
01,1,1,2,32.49894,-1.157058,6.52464,359.6838,130.3864,1.98722
01,1,1,2,32.61,-0.8759198,6.135679,0.005137423,130.8464,2.244962
01,1,1,2,32.721,-0.6070563,5.733676,0.02751755,131.0946,2.409574
01,1,1,2,32.83232,-0.3400856,5.33009,0.1205282,131.2326,2.463607
01,1,1,2,32.94313,-0.07259934,4.926825,0.3898422,130.9349,2.632051
01,1,1,2,33.05475,0.1959693,4.522874,0.7997702,130.2679,2.595083
01,1,1,2,33.16526,0.4684764,4.121415,1.061002,129.7043,2.677882
01,1,1,2,33.27643,0.7446368,3.722461,1.075859,129.2473,2.493646
01,1,1,2,33.3875,1.022541,3.324733,1.319872,129.1116,2.383392
01,1,1,2,33.49843,1.301289,2.927645,1.725993,129.0344,2.236389
01,1,1,2,33.61,1.579911,2.530514,1.884312,129.0688,2.106119
01,1,1,2,33.72049,1.858862,2.133946,2.074045,129.1071,2.113255
01,1,1,2,33.83198,2.196244,1.809594,2.223539,129.1463,2.125479
01,1,1,2,33.94287,2.626531,1.59978,2.294285,129.1218,2.073244
01,1,1,2,34.0538,3.210741,1.58266,2.067152,128.3091,1.96455
01,1,1,2,34.16492,3.621472,1.351366,1.341588,124.686,1.5458
01,1,1,2,34.276,4.025431,1.118874,359.5325,115.3196,0.986894
01,1,1,2,34.38723,4.465811,0.9671332,358.1391,104.2014,0.3946072
01,1,1,2,34.49826,4.923746,0.879207,358.292,99.4936,0.4434757
01,1,1,2,34.60915,5.376814,0.7649752,359.265,101.2317,1.269404
01,1,1,2,34.7202,5.80141,0.5254746,359.9308,103.5395,1.527373
01,1,1,2,34.83192,6.212312,0.2535743,0.8433202,105.7626,1.683932
01,1,1,2,34.94252,6.610978,-0.03591264,1.490734,108.4248,1.906859
01,1,1,2,35.05349,6.998135,-0.3405744,2.070464,110.1842,2.196064
01,1,1,2,35.16464,7.377589,-0.6546441,2.552032,111.4768,2.19618
01,1,1,2,35.27571,7.749592,-0.9772767,3.055481,112.8566,1.760339
01,1,1,2,35.38672,8.112615,-1.309738,3.369917,114.4393,1.691361
01,1,1,2,35.49775,8.466458,-1.651823,3.473297,116.1809,1.594372
01,1,1,2,35.60866,8.803182,-2.010614,3.592143,119.9389,1.641799
01,1,1,2,35.71984,9.110639,-2.394791,3.342314,124.728,1.982387
01,1,1,2,35.83086,9.38752,-2.802723,3.056597,128.3805,2.129603
01,1,1,2,35.94222,9.639856,-3.227331,2.996039,131.1805,2.153374
01,1,1,2,36.05302,9.878793,-3.659697,3.013923,132.0334,2.103719
01,1,1,2,36.16404,10.11558,-4.093198,3.12436,132.1401,2.066422
01,1,1,2,36.27514,10.35123,-4.527277,3.251309,132.297,1.91538
01,1,1,2,36.38615,10.58623,-4.961545,3.812467,132.2551,1.744192
