ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,2,4,-18,1.385808E-09,20.79696,39.05526,0.8128157
1,2,4,-18,1.172027E-08,20.49482,52.66313,2.234899
1,2,4,-18,2.575744E-08,18.96306,64.9335,3.091443
1,2,4,-18,3.684932E-08,18.17328,75.13826,2.857732
1,2,4,-18,4.09445E-08,16.40236,85.34252,2.113755
1,2,4,-18,4.09445E-08,14.56167,94.80388,1.357789
1,2,4,-18,4.09445E-08,12.03556,104.0821,359.8953
1,2,4,-18,4.09445E-08,10.8131,119.1698,0.05795614
1,2,4,-18,4.09445E-08,9.043262,136.4576,0.8898045
1,2,4,-18.0085,-0.08497953,7.819259,150.9523,1.584442
1,2,4,-17.97688,-0.4830401,7.332108,158.3019,1.779114
1,2,4,-17.91775,-1.10518,7.294886,158.9683,2.06525
1,2,4,-17.83516,-1.825717,8.375262,154.0755,1.380607
1,2,4,-17.48968,-2.363938,9.747865,136.5107,3.454531
1,2,4,-16.92589,-2.665243,8.377834,109.0961,2.738972
1,2,4,-16.33483,-2.731253,13.5427,93.3582,2.449852
1,2,4,-15.69739,-2.675394,9.997268,86.04141,0.5157015
1,2,4,-14.96534,-2.58761,8.712067,81.48501,359.4841
1,2,4,-14.35306,-2.580754,10.69918,71.10787,0.6514533
1,2,4,-13.55893,-2.694965,13.8074,54.47015,0.280861
1,2,4,-12.71513,-2.731066,12.1571,40.81055,0.3899856
1,2,4,-11.81775,-2.55775,10.89001,28.196,359.9729
1,2,4,-10.96745,-2.220232,10.34508,19.58348,358.8175
1,2,4,-10.17262,-1.765129,8.11775,11.65466,358.8855
1,2,4,-9.472675,-1.276767,6.333499,7.87397,359.3528
1,2,4,-8.812205,-0.6402867,6.671574,351.1697,0.4500898
1,2,4,-8.51102,0.1516464,6.041528,324.0181,359.6105
1,2,4,-8.531662,1.001827,5.941319,304.3275,0.3953845
1,2,4,-8.462372,1.826132,7.03879,288.4045,0.2476292
1,2,4,-7.834429,2.329614,8.251033,274.9553,358.6476
1,2,4,-7.243674,2.946203,9.329644,264.9058,358.2808
1,2,4,-6.707702,3.691613,9.504237,258.0961,359.9042
1,2,4,-6.122529,4.019757,9.706274,254.1362,0.516922
1,2,4,-5.460614,4.21876,8.948383,254.4091,0.9834621
1,2,4,-4.816955,4.134725,10.08478,254.9755,2.582225
1,2,4,-4.404656,4.691826,9.048581,276.2693,1.282878
1,2,4,-4.147706,5.237866,7.519254,316.5407,3.143989
1,2,4,-3.649132,5.685996,7.597161,341.8577,2.449821
1,2,4,-3.033708,6.27724,7.356684,355.0375,1.417045
1,2,4,-3.121433,6.930165,6.817379,358.6119,1.289396
1,2,4,-3.773878,7.300797,6.055367,338.8298,1.690039
1,2,4,-3.889007,6.694559,5.515151,281.4303,1.50512
1,2,4,-3.156256,6.288827,6.569636,237.0099,3.137712
1,2,4,-2.10603,6.291504,8.191979,217.9047,2.649993
1,2,4,-1.302773,6.435534,7.894172,205.0364,2.976022
1,2,4,-0.8061776,5.751717,7.980526,188.5084,2.378724
1,2,4,-0.3518204,5.105621,10.36986,187.3992,1.052545
1,2,4,-0.392452,4.464133,13.00034,206.1811,2.822411
1,2,4,-0.7967671,3.86142,12.97727,217.3095,4.868614
1,2,4,-1.336868,3.129416,12.5437,215.9285,4.101712
1,2,4,-1.853175,2.374935,10.82747,212.1241,2.745993
1,2,4,-2.235249,1.803786,11.32333,213.7923,2.48208
1,2,4,-2.71234,1.409256,12.42318,214.9443,2.843477
1,2,4,-3.327295,0.9501166,13.70712,215.3875,2.61679
1,2,4,-3.795411,0.5035328,13.99625,215.8276,3.020186
1,2,4,-3.934573,-0.1184017,14.12696,216.1289,3.405253
1,2,4,-4.14338,-0.6918557,14.23067,216.6905,3.494739
1,2,4,-4.525077,-1.196651,14.48874,217.4291,2.872921
1,2,4,-4.939764,-1.732401,14.57249,217.8013,2.642566
1,2,4,-5.326257,-2.232472,14.76176,217.6344,2.712271
1,2,4,-5.881697,-2.942457,15.18492,218.7235,2.452097
1,2,4,-6.604743,-3.514198,15.29335,220.3218,2.652501
1,2,4,-7.186218,-3.908633,14.6718,221.0482,2.902844
1,2,4,-7.77323,-4.296489,14.87021,221.5934,3.337228
1,2,4,-8.278094,-4.634515,15.42841,221.12,3.57702
1,2,4,-8.687874,-5.111716,15.69022,219.4465,3.49779
1,2,4,-9.025336,-5.587039,16.60906,220.3417,4.20238
1,2,4,-9.376663,-6.109832,16.67326,221.804,5.163192
