ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,2,3,-9,-15,42.05229,153.0771,10.20678
1,2,3,-9,-15,32.30709,156.463,9.50559
1,2,3,-9,-15,20.7864,158.3937,8.69115
1,2,3,-9,-15,16.47248,158.4182,7.013126
1,2,3,-9,-15,13.17824,157.1625,5.064669
1,2,3,-9,-15,10.24659,153.4315,3.867334
1,2,3,-9,-15,8.175907,150.6591,3.644634
1,2,3,-9,-15,7.764246,140.8684,3.53219
1,2,3,-9,-15,6.958766,114.8462,2.669246
1,2,3,-9,-15,6.481616,92.98559,1.545474
1,2,3,-9,-15,7.357085,85.13516,1.164469
1,2,3,-9,-15,8.272644,79.03124,1.149967
1,2,3,-9,-15,10.19748,70.62066,2.450232
1,2,3,-9,-15,10.47314,60.84727,1.976081
1,2,3,-9,-15,10.0771,54.70694,3.019493
1,2,3,-9,-15,9.938116,31.66613,1.038584
1,2,3,-9,-15,8.597374,5.127208,359.0934
1,2,3,-9,-15,7.547932,343.3701,356.9168
1,2,3,-9,-15,8.757861,327.3982,358.0268
1,2,3,-9,-15,8.851495,314.5001,357.3104
1,2,3,-9.000051,-14.99976,8.141304,303.5519,357.2067
1,2,3,-9.190283,-14.57506,10.61018,298.8275,356.604
1,2,3,-9.322302,-13.75849,21.901,311.3622,356.4826
1,2,3,-9.238539,-12.94774,25.65841,322.0841,0.04212362
1,2,3,-9.081453,-12.05699,23.81111,313.1666,357.9526
1,2,3,-9.0007,-11.30668,19.07423,301.7202,356.429
1,2,3,-9.068793,-10.59841,15.76938,293.0209,356.4198
1,2,3,-9.274356,-9.823137,15.3664,289.5728,356.636
