ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,4,0,-18,5.328053E-09,9.275736,144.0583,2.922053
1,4,0,-18,1.605138E-08,8.851715,143.6277,2.923774
1,4,0,-18,2.682702E-08,8.356065,143.3003,3.031932
1,4,0,-18,3.933764E-08,7.752269,143.3005,3.057697
1,4,0,-18,4.09445E-08,7.03247,142.6744,2.945448
1,4,0,-18,4.09445E-08,5.648241,143.746,1.612009
1,4,0,-17.93696,-0.3008209,5.306583,148.5565,1.145656
1,4,0,-18.06901,-1.110381,4.853436,153.4984,1.527826
1,4,0,-18.27105,-1.993498,4.780147,152.9673,1.353785
1,4,0,-18.42961,-2.763066,4.808773,150.6512,1.747629
1,4,0,-18.52297,-3.603366,4.770143,142.2314,2.382561
1,4,0,-18.3712,-4.430411,4.7449,119.5339,2.254882
1,4,0,-17.94648,-5.036466,5.482832,101.6155,1.705193
1,4,0,-17.24201,-5.421011,6.36044,92.20174,1.853476
1,4,0,-16.30891,-5.77108,7.305736,86.47613,1.384243
1,4,0,-15.35118,-6.044096,7.340468,83.27511,0.4070542
1,4,0,-14.67458,-6.207164,8.246305,79.42621,0.4658948
1,4,0,-14.06189,-6.044803,8.712505,63.69965,0.3075687
1,4,0,-13.69209,-5.420605,8.312493,38.14288,358.1037
1,4,0,-13.5019,-4.669558,8.386998,25.26034,357.0069
1,4,0,-13.08671,-3.844132,8.067099,25.14742,357.4733
1,4,0,-12.15369,-3.315626,9.116561,37.47074,358.1055
1,4,0,-11.39993,-3.219996,10.02398,60.82156,0.8687844
1,4,0,-10.63019,-3.310704,9.181507,74.57775,1.820393
1,4,0,-10.05796,-3.135029,9.048816,68.52235,0.4589747
1,4,0,-9.517847,-2.778983,8.771488,58.21046,359.3142
1,4,0,-9.089721,-2.349134,8.608483,50.79627,359.4098
1,4,0,-8.673684,-1.84555,8.076592,44.81948,359.2464
1,4,0,-8.329262,-1.292128,4.797368,30.56347,358.3131
1,4,0,-8.088084,-0.6860312,3.007575,19.26332,357.7322
1,4,0,-7.842,-0.07786037,2.766622,15.70809,357.8139
1,4,0,-7.49017,0.4545734,3.048028,14.61008,357.9981
1,4,0,-7.049986,0.9685582,2.903261,13.70893,358.1047
1,4,0,-6.482733,1.551233,2.59158,13.16886,358.2385
1,4,0,-5.945717,2.095944,2.368575,13.09731,358.2423
1,4,0,-5.40759,2.639711,2.151725,13.36616,357.9747
1,4,0,-4.904068,3.140708,2.107889,13.97715,357.4932
1,4,0,-4.357988,3.67633,1.889326,13.99419,357.4179
1,4,0,-3.775344,4.2529,1.720593,13.61527,357.5113
1,4,0,-3.276468,4.758845,1.468732,12.629,357.6982
1,4,0,-2.74883,5.313106,1.102022,11.64044,357.1885
1,4,0,-2.273909,5.841965,0.4166498,9.545439,357.3603
1,4,0,-1.787085,6.432961,359.9556,6.901987,357.2864
1,4,0,-1.292883,7.087898,359.6777,4.731261,357.1533
1,4,0,-0.8791263,7.666242,359.52,3.851712,356.6835
1,4,0,-0.4383373,8.292484,359.3362,3.579842,356.5709
1,4,0,-0.03199334,8.876096,359.2192,3.381123,356.4445
1,4,0,0.4037916,9.505928,358.7216,3.196256,356.5359
1,4,0,0.8683505,10.18243,358.6957,2.988236,356.282
1,4,0,1.290261,10.76861,358.5204,2.992447,355.8574
1,4,0,1.780771,11.39672,358.642,3.213119,355.5708
1,4,0,2.281055,11.97951,358.6877,2.535471,355.3793
1,4,0,2.830359,12.56663,358.7961,1.744587,355.3348
1,4,0,3.480128,13.20864,358.8499,0.5449617,355.6003
1,4,0,4.175326,13.91234,359.0399,359.1784,355.8052
1,4,0,4.945276,14.72684,359.4895,357.8584,355.64
1,4,0,5.829081,15.68784,0.04774561,356.8997,355.9283
1,4,0,6.702799,16.23668,4.514789,5.10431,354.2426
1,4,0,7.31018,16.06821,11.1905,35.22163,354.3341
