ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,1,1,-9,-15,15.85883,252.4618,4.552407
1,1,1,-9,-15,15.93275,250.5226,3.354543
1,1,1,-9,-15,16.63542,248.2058,2.835982
1,1,1,-9,-15,16.58655,247.1542,2.096812
1,1,1,-9,-15,16.67564,246.3566,1.975464
1,1,1,-9,-15,13.894,245.7303,1.712554
1,1,1,-9,-15,8.647857,246.2936,0.9936131
1,1,1,-9,-15,6.889108,249.7182,0.01530575
1,1,1,-9,-15,6.501908,250.8428,359.0597
1,1,1,-9,-15,5.148761,237.7647,0.3099785
1,1,1,-9,-15,4.965363,209.4432,2.029739
1,1,1,-9,-15,3.977203,181.9957,2.35725
1,1,1,-9,-15,3.20909,167.1622,2.427645
1,1,1,-9,-15,4.17222,156.8721,2.113906
1,1,1,-9,-15,4.993211,150.4829,2.366491
1,1,1,-9,-15,7.394855,145.0936,2.907371
1,1,1,-9,-15,15.76669,136.4524,5.497277
1,1,1,-9,-15,19.4698,121.0321,4.148621
1,1,1,-9,-15,19.90923,113.6995,2.169861
1,1,1,-8.518374,-15.21891,18.88223,112.517,2.935243
1,1,1,-7.991506,-15.46183,14.97232,118.2758,3.04363
1,1,1,-7.203686,-15.49018,9.788388,135.8782,4.604493
1,1,1,-6.30941,-15.65419,5.880403,152.1513,5.460603
1,1,1,-5.512439,-15.95154,5.540572,157.6328,4.423963
1,1,1,-4.617771,-16.35863,5.962118,161.7569,3.632735
1,1,1,-4.222962,-16.91259,6.159477,165.1551,3.272702
1,1,1,-4.510629,-17.60187,5.963862,167.4199,2.980388
1,1,1,-4.828178,-18.33908,5.96703,167.5693,2.812898
1,1,1,-4.153445,-18.61267,6.464522,166.4069,2.426478
1,1,1,-3.493529,-18.1742,6.954176,166.2838,1.885145
1,1,1,-2.853336,-17.21956,7.732256,167.3482,1.730727
1,1,1,-2.133631,-16.13259,8.284495,168.2245,1.573955
1,1,1,-1.278961,-16.38931,8.380866,169.8363,1.348706
1,1,1,-0.5293983,-16.91763,8.824542,171.066,1.304832
1,1,1,0.2442441,-17.36431,9.349346,172.4087,1.241113
1,1,1,0.8166032,-16.64525,9.76125,173.8139,1.194628
1,1,1,1.360658,-15.98845,10.1647,174.6154,1.051204
1,1,1,1.957505,-15.29142,10.60878,175.7007,0.8364912
1,1,1,2.452086,-14.66021,10.89353,176.7042,0.4270046
1,1,1,2.391406,-13.97458,11.04464,177.6523,0.08362992
1,1,1,1.847724,-13.35258,11.20685,177.946,359.6462
1,1,1,1.171719,-12.73456,11.20342,177.9375,359.3014
1,1,1,0.5423788,-12.16174,11.08754,177.5232,359.1968
1,1,1,0.2414333,-12.11743,10.95508,176.9597,359.3364
1,1,1,0.9451938,-12.48117,10.8965,176.5441,359.7093
1,1,1,1.587368,-13.03868,11.08649,176.529,359.9642
1,1,1,2.277838,-13.63828,11.94471,176.5745,0.01981258
1,1,1,2.916893,-14.19638,12.14109,177.0217,359.9904
1,1,1,3.131549,-14.82433,11.66585,178.0348,359.9272
1,1,1,2.490719,-15.4773,11.13163,179.434,359.9181
1,1,1,1.841915,-16.12333,10.55299,179.4006,359.7167
1,1,1,1.530653,-16.77107,10.23054,178.5267,359.3429
1,1,1,1.562618,-17.36742,10.04859,177.8597,359.0848
1,1,1,2.117961,-17.9878,9.932919,177.1727,359.283
1,1,1,2.775028,-18.05243,10.26181,176.9022,359.2574
1,1,1,3.441055,-17.33249,10.43363,177.5974,359.3153
1,1,1,4.068649,-16.66597,10.45951,177.8529,359.4918
