ParticipantID,BlockID,trialID,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
1,4,5,-9.017529,-14.99033,12.46243,209.7629,4.069515
1,4,5,-9.061371,-14.96615,12.77956,209.69,3.783274
1,4,5,-9.109598,-14.93954,13.05349,209.7671,3.582013
1,4,5,-9.146587,-14.919,13.0076,209.9223,3.41021
1,4,5,-9.17432,-14.9034,12.71407,210.2239,3.190207
1,4,5,-9.204108,-14.88648,11.82098,210.2039,3.032182
1,4,5,-9.233882,-14.86954,12.1845,210.3432,3.005675
1,4,5,-9.259768,-14.85482,16.46696,210.2378,2.701558
1,4,5,-9.286326,-14.83979,28.58095,209.8666,359.959
1,4,5,-9.311968,-14.82326,31.44375,216.2605,358.9193
1,4,5,-9.331994,-14.80414,29.74209,230.931,0.8611912
1,4,5,-9.344893,-14.7798,24.56308,254.6866,3.938863
1,4,5,-9.34594,-14.75239,16.9058,280.6331,4.605526
1,4,5,-9.334863,-14.72417,13.3712,300.857,2.270587
1,4,5,-9.315991,-14.70025,12.1145,314.0036,358.95
1,4,5,-9.294411,-14.68291,13.71737,326.9614,358.4483
1,4,5,-9.2693,-14.67126,14.24223,341.2377,358.7024
1,4,5,-9.24208,-14.66625,13.7594,355.5754,359.0103
1,4,5,-9.20611,-14.6681,12.48073,7.397845,0.1488182
1,4,5,-9.176268,-14.67449,11.21135,13.8139,358.9033
1,4,5,-9.037126,-14.69285,11.51726,16.82955,358.7483
1,4,5,-8.192525,-14.35372,12.26302,27.39495,358.7458
1,4,5,-7.357871,-14.21148,12.27095,40.11921,1.020884
1,4,5,-6.441948,-14.2335,11.55797,50.72205,3.478564
1,4,5,-5.568744,-14.28529,10.50751,59.22335,3.433984
1,4,5,-4.807491,-14.29934,10.0134,55.79211,2.920337
1,4,5,-4.132939,-14.12187,8.657701,30.21963,0.02905047
1,4,5,-3.57705,-13.61389,6.964766,5.899225,358.8286
1,4,5,-3.17581,-13.02896,8.131695,0.658479,358.9803
1,4,5,-2.494132,-12.35175,8.808167,1.925518,358.8123
1,4,5,-1.817794,-11.73256,9.599309,1.906253,359.4483
1,4,5,-1.427246,-11.09996,10.20425,0.9284816,359.5861
1,4,5,-1.359897,-10.50358,10.03093,0.5268064,359.8426
1,4,5,-1.346946,-9.905139,8.676809,2.05336,0.3241193
1,4,5,-1.325578,-9.21249,7.978172,1.627255,0.3852322
1,4,5,-1.302643,-8.566607,8.951187,2.366552,0.6449388
1,4,5,-1.278058,-7.96837,9.433056,2.267305,0.7999589
1,4,5,-1.254245,-7.325485,10.81601,1.961014,1.127182
1,4,5,-1.236411,-6.731575,11.58781,1.640852,0.9603036
1,4,5,-1.217729,-6.046055,11.56811,1.428549,0.9415954
1,4,5,-1.201038,-5.405349,10.61949,1.63634,0.7691889
1,4,5,-1.181808,-4.807509,9.185215,1.903549,0.6247465
1,4,5,-1.162221,-4.208157,8.190289,1.828352,0.4733449
1,4,5,-1.027019,-3.5647,7.96932,1.650732,0.3379087
1,4,5,-0.4369269,-2.886908,8.231962,1.432335,0.247056
1,4,5,0.1615613,-2.254715,8.199994,1.44909,0.1918654
1,4,5,0.412183,-1.614057,8.42175,1.130138,0.5143052
1,4,5,0.4186986,-1.013908,8.251522,0.2590652,0.7550542
