ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
,,6,0,0.2409222,-9,15.6,2.213107,317.2777,359.6597
,,6,0,0.3524275,-9,15.6,2.212103,317.2715,359.6681
,,6,0,0.4752739,-9,15.6,2.21918,317.2787,359.6518
,,6,0,0.5871602,-9,15.6,2.216911,317.2726,359.6671
,,6,0,0.6987285,-9,15.6,2.208713,317.2747,359.6652
,,6,0,0.8104028,-9,15.6,2.22171,317.2764,359.6618
,,6,0,0.9320135,-9,15.6,2.233362,317.272,359.6637
,,6,0,1.034277,-9,15.6,2.220762,317.2746,359.6624
,,6,0,1.145623,-8.997736,15.59755,2.226742,317.2783,359.6641
,,6,0,1.25913,-8.791732,15.37608,2.229452,317.2791,359.6647
,,6,0,1.370033,-8.326878,14.96663,2.227126,317.283,359.6659
,,6,0,1.482666,-7.850029,14.56514,2.218026,317.2771,359.6643
,,6,0,1.593887,-7.361159,14.15512,2.224542,317.2916,359.6556
,,6,0,1.715704,-6.877026,13.74914,2.230666,317.2816,359.6699
,,6,0,1.827545,-6.396175,13.32648,2.209442,317.2818,359.6617
,,6,0,1.939629,-5.856884,12.81181,2.23095,317.2875,359.671
,,6,0,2.058555,-5.352012,12.30476,2.211079,317.2907,359.6624
,,6,0,2.175544,-4.691803,11.62589,2.2221,317.2881,359.6625
,,6,0,2.274498,-4.058598,10.94414,2.198637,317.288,359.662
,,6,0,2.385907,-3.63599,10.48636,2.214517,317.2877,359.6689
,,6,0,2.499829,-3.210503,10.02549,2.212299,317.2905,359.659
,,6,0,2.60927,-2.722067,9.496352,2.225029,317.2946,359.6635
,,6,0,2.72104,-2.296857,9.035781,2.228525,317.2861,359.6648
,,6,0,2.832936,-1.868971,8.572313,2.204841,317.3043,359.6689
,,6,0,2.95572,-1.442462,8.110359,2.217801,317.2813,359.6601
,,6,0,3.056168,-1.013959,7.646315,2.205427,317.2823,359.6619
,,6,0,3.16798,-0.5230933,7.114695,2.211605,317.275,359.6691
,,6,0,3.326981,-0.01996114,6.569809,2.207598,317.2777,359.6629
,,6,0,3.483442,0.6148111,5.88242,2.218694,317.2886,359.6723
,,6,0,3.633018,1.240988,5.204262,2.225101,317.285,359.6541
,,6,0,3.784781,1.664108,4.746057,2.227458,317.2877,359.6557
,,6,0,3.954548,2.082057,4.293394,2.229409,317.285,359.664
