ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
,,1,0,0.2409222,9,-15.6,2.210185,137.2825,359.6623
,,1,0,0.3524275,9,-15.6,2.225046,137.2846,359.6551
,,1,0,0.4752739,9,-15.6,2.219043,137.2869,359.653
,,1,0,0.5871602,9,-15.6,2.214433,137.2817,359.6446
,,1,0,0.6987285,9,-15.6,2.215173,137.2934,359.6474
,,1,0,0.8104028,9,-15.6,2.212772,137.2896,359.6478
,,1,0,0.9320135,9,-15.6,2.216424,137.2867,359.6544
,,1,0,1.034277,9,-15.6,2.197502,137.2874,359.6586
,,1,0,1.145623,9,-15.6,2.200955,137.2817,359.6466
,,1,0,1.25913,9,-15.6,2.201784,137.2862,359.6569
,,1,0,1.370033,9,-15.6,2.213661,137.2963,359.6464
,,1,0,1.482666,9,-15.6,2.201706,137.2927,359.6523
,,1,0,1.593887,9,-15.6,2.195429,137.2923,359.6525
,,1,0,1.715704,9,-15.6,2.200489,137.2843,359.6602
,,1,0,1.827545,9,-15.6,2.204949,137.2852,359.6491
,,1,0,1.939629,9,-15.6,2.190624,137.2921,359.6501
,,1,0,2.058555,9,-15.6,2.192402,137.2947,359.6559
,,1,0,2.175544,9,-15.6,2.207034,137.2903,359.6485
,,1,0,2.274498,9,-15.6,2.207342,137.2887,359.6669
,,1,0,2.385907,9,-15.6,2.191326,137.2972,359.6592
,,1,0,2.499829,9,-15.6,2.22123,137.2841,359.6645
,,1,0,2.60927,9,-15.6,2.227264,137.2775,359.6639
,,1,0,2.72104,9,-15.6,2.21965,137.2868,359.6646
,,1,0,2.832936,9,-15.6,2.206528,137.2962,359.6542
,,1,0,2.95572,9,-15.6,2.212465,137.2828,359.6708
,,1,0,3.056168,9,-15.6,2.223632,137.2772,359.6695
,,1,0,3.16798,8.969582,-15.56705,2.22089,137.2858,359.6539
,,1,0,3.326981,8.665165,-15.23731,2.229391,137.2903,359.6678
,,1,0,3.483442,8.259336,-14.79778,2.196951,137.276,359.6399
,,1,0,3.633018,7.833453,-14.33659,2.202479,137.2809,359.6444
,,1,0,3.784781,7.401382,-13.86863,2.196099,137.2915,359.6734
,,1,0,3.954548,6.918035,-13.34516,2.220476,137.2795,359.6676
,,1,0,4.105552,6.483756,-12.88358,2.204818,137.265,359.6632
,,1,0,4.255662,6.005656,-12.46753,2.227366,137.2992,359.668
,,1,0,4.406553,5.616796,-11.96466,2.224965,137.2838,359.6563
,,1,0,4.555029,5.346931,-11.3658,2.219614,137.2924,359.6658
,,1,0,4.728931,5.04528,-10.65166,2.202685,137.2843,359.6597
,,1,0,4.910586,4.964173,-10.42782,2.229977,137.2954,359.6594
