ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
,,0,1,0.2254122,-18.0014,0.004467842,49.01366,256.7351,359.08
,,0,1,0.3416918,-18.00491,0.01563745,49.01366,256.7351,359.08
,,0,1,0.4603862,-18.00842,0.02680706,49.01366,256.7351,359.08
,,0,1,0.5722933,-18.01193,0.03797667,49.01366,256.7351,359.08
,,0,1,0.6835058,-18.01544,0.04914628,49.01366,256.7351,359.08
,,0,1,0.7954641,-18.01895,0.0603159,49.01366,256.7351,359.08
,,0,1,0.9134797,-18.02246,0.0714855,49.01366,256.7351,359.08
,,0,1,1.018957,-18.02597,0.08265512,49.01366,256.7351,359.08
,,0,1,1.130116,-18.02948,0.09382473,49.01366,256.7351,359.08
,,0,1,1.253472,-18.03299,0.1049943,49.01366,256.7351,359.08
,,0,1,1.365167,-18.0365,0.116164,49.01366,256.7351,359.08
,,0,1,1.476556,-18.04001,0.1273336,49.01366,256.7351,359.08
,,0,1,1.599413,-18.04352,0.1385032,49.01366,256.7351,359.08
,,0,1,1.711358,-18.04738,0.1507898,49.01366,256.7351,359.08
,,0,1,1.823141,-18.05089,0.1619594,49.01366,256.7351,359.08
,,0,1,1.934719,-18.0544,0.173129,49.01366,256.7351,359.08
,,0,1,2.046914,-18.05791,0.1842986,49.01366,256.7351,359.08
,,0,1,2.16326,-18.06142,0.1954682,49.01366,256.7351,359.08
,,0,1,2.270612,-18.06493,0.2066378,49.01366,256.7351,359.08
,,0,1,2.381758,-18.06844,0.2178074,49.01366,256.7351,359.08
,,0,1,2.493328,-18.07195,0.228977,49.01366,256.7351,359.08
,,0,1,2.604942,-18.07545,0.2401467,49.01366,256.7351,359.08
,,0,1,2.71683,-18.07896,0.2513162,49.01366,256.7351,359.08
,,0,1,2.828475,-18.08247,0.2624859,49.01366,256.7351,359.08
,,0,1,2.946385,-18.08598,0.2736555,49.01366,256.7351,359.08
,,0,1,3.051683,-18.08949,0.2848251,5.752387,78.79816,358.8076
,,0,1,3.163543,-18.093,0.2959947,5.337399,78.20693,359.6964
,,0,1,3.275155,-18.09686,0.3082813,1.212625,260.9648,0.697571
,,0,1,3.386808,-18.10002,0.3183339,0.7298293,261.5667,1.097429
,,0,1,3.498618,-18.10353,0.3295035,0.3533689,261.2951,359.7722
,,0,1,3.610409,-18.09974,0.3417884,0.8693221,261.2401,359.6858
,,0,1,3.729108,-17.71848,0.4230572,0.4898977,259.0535,0.1753444
,,0,1,3.834462,-17.26588,0.5325757,359.5719,256.1572,0.5538983
,,0,1,3.957152,-16.82174,0.6751848,359.3977,252.0741,359.8236
,,0,1,4.068995,-16.38207,0.8325602,359.9529,251.8364,359.9938
,,0,1,4.180897,-15.94046,0.9837278,0.8663964,253.2056,0.8760579
,,0,1,4.303959,-15.49622,1.126024,1.280776,254.0574,1.029444
,,0,1,4.415092,-15.05001,1.261373,1.246461,254.8659,1.091742
,,0,1,4.526361,-14.60253,1.391963,1.311047,255.6425,0.4388771
,,0,1,4.639087,-14.15188,1.509693,1.447276,257.9823,359.7126
,,0,1,4.749623,-13.69763,1.610861,1.271788,259.1071,359.4896
,,0,1,4.861854,-13.24341,1.712508,0.8541924,258.667,359.499
,,0,1,4.979993,-12.78967,1.81677,0.4193078,258.4371,359.2731
,,0,1,5.08552,-12.3358,1.920489,0.1005272,258.743,359.048
,,0,1,5.196787,-11.88135,2.021322,0.08588438,259.0363,359.0353
,,0,1,5.308637,-11.42672,2.121241,0.1217441,259.1455,358.9952
,,0,1,5.41995,-10.97168,2.219043,0.1495962,259.3887,358.8984
,,0,1,5.531809,-10.51641,2.315558,0.1263133,259.4797,358.7953
,,0,1,5.643358,-10.01564,2.421922,0.0880551,259.3948,358.8481
,,0,1,5.761799,-9.56051,2.519207,359.9442,259.3595,358.9532
,,0,1,5.866871,-9.106789,2.615766,359.8521,259.4872,358.9844
,,0,1,5.978462,-8.937197,2.659029,359.9333,259.5198,359.0487
,,0,1,6.090192,-8.940716,2.670199,359.9583,259.5432,359.0269
,,0,1,6.201885,-8.944235,2.681369,0.009200532,259.4979,359.045
,,0,1,6.314398,-8.947754,2.692539,0.1839751,259.5624,359.0362
,,0,1,6.425305,-8.951273,2.703709,0.2675646,259.6573,359.0007
,,0,1,6.543882,-8.954792,2.714879,0.3740099,259.6116,359.054
,,0,1,6.649114,-8.958311,2.726049,0.4954499,259.6351,359.0868
,,0,1,6.760355,-8.96183,2.737219,0.5505392,259.8303,359.0704
,,0,1,6.872157,-8.969545,2.747652,0.5144278,260.0385,359.0551
,,0,1,6.984496,-9.118288,2.733464,0.469321,260.1324,359.1379
,,0,1,7.096633,-9.575233,2.666993,0.4680212,260.1443,359.1428
,,0,1,7.208877,-9.992234,2.605457,0.604714,260.2142,359.1111
,,0,1,7.326665,-10.45556,2.537066,0.699979,260.1905,359.0822
,,0,1,7.431269,-10.91887,2.468646,0.7993655,260.158,359.0823
,,0,1,7.554289,-11.38219,2.400405,0.9001446,260.2574,359.0235
