ParticipantID,Session-number,BlockID,trialID,time-stamp,position-x,position-z,head-yaw-x,head-yaw-y,head-yaw-z
00,1,2,0,11.34727,9,-15.6,9.728892,19.67846,2.335425
00,1,2,0,11.45908,9,-15.6,5.973819,18.8431,2.632936
00,1,2,0,11.57069,9,-15.6,4.338135,18.07065,3.190065
00,1,2,0,11.68229,9,-15.6,2.240126,17.09182,3.952014
00,1,2,0,11.79414,9,-15.6,0.09723926,15.14089,4.496656
00,1,2,0,11.90571,9,-15.6,0.1364531,12.00667,4.981953
00,1,2,0,12.01748,9,-15.6,1.100963,6.731016,4.426161
00,1,2,0,12.12911,9,-15.6,6.842109,4.930116,4.96487
00,1,2,0,12.24107,9,-15.6,16.54464,3.527664,4.822181
00,1,2,0,12.3525,9,-15.6,18.47184,359.6064,3.676751
00,1,2,0,12.46434,9,-15.6,16.51803,355.8767,3.636346
00,1,2,0,12.57633,9,-15.6,15.31229,354.5869,3.737826
00,1,2,0,12.68812,9,-15.6,13.43503,1.396515,5.080257
00,1,2,0,12.80011,9,-15.6,11.47339,22.43025,9.483258
00,1,2,0,12.9114,9,-15.6,10.32046,44.39126,11.04332
00,1,2,0,13.02349,9,-15.6,12.54577,62.48576,11.6631
00,1,2,0,13.13506,9,-15.6,9.472458,69.24109,10.07843
00,1,2,0,13.24765,9,-15.6,6.148388,68.69856,9.644453
00,1,2,0,13.35918,9,-15.6,2.906956,65.64131,9.072659
00,1,2,0,13.47013,9,-15.6,0.380823,62.43001,8.647384
00,1,2,0,13.58171,9,-15.6,358.2678,57.57648,7.947887
00,1,2,0,13.69337,9,-15.6,357.2013,52.15921,7.081881
00,1,2,0,13.80528,9,-15.6,356.8814,40.3621,5.653748
00,1,2,0,13.91718,9,-15.6,357.5515,16.97355,4.032973
00,1,2,0,14.02866,9,-15.6,358.5743,347.8088,2.642992
00,1,2,0,14.14034,9,-15.6,359.4771,322.104,2.031955
00,1,2,0,14.25214,9,-15.6,0.08923016,301.3208,1.487579
00,1,2,0,14.36379,9,-15.6,359.9091,286.087,1.48194
00,1,2,0,14.47541,9,-15.6,359.777,277.4685,1.116327
